Date,Area,GSI,Sex
2025/3/24,sample3,18,M
2025/3/24,sample3,17,F
2025/3/24,sample3,18,M
2025/3/24,sample3,12,F
2025/3/24,sample3,19,F
2025/3/24,sample3,20,F
2025/3/24,sample3,18,M
2025/3/24,sample3,17,F
2025/3/24,sample3,20,F
2025/3/24,sample3,22,F
2025/3/24,sample3,22,F
2025/3/24,sample3,21,M
2025/3/24,sample3,19,M
2025/3/24,sample3,22,F
2025/3/24,sample3,26,F
2025/3/24,sample3,20,M
2025/3/24,sample3,17,M
2025/3/24,sample3,19,F
2025/4/1,sample3,19,F
2025/4/1,sample3,15,M
2025/4/1,sample3,12,F
2025/4/1,sample3,19,F
2025/4/1,sample3,13,F
2025/4/1,sample3,23,F
2025/4/1,sample3,20,F
2025/4/1,sample3,23,M
2025/4/1,sample3,27,M
2025/4/1,sample3,18,F
2025/4/1,sample3,17,M
2025/4/1,sample3,15,M
2025/4/1,sample3,20,F
2025/4/1,sample3,27,F
2025/4/1,sample3,20,M
2025/4/1,sample3,18,M
2025/4/1,sample3,21,F
2025/4/1,sample3,26,M
2025/4/1,sample3,17,F
2025/4/1,sample3,20,M
2025/4/1,sample3,17,M
2025/4/1,sample3,18,M
2025/4/1,sample3,26,F
2025/4/1,sample3,22,F
2025/4/1,sample3,22,M
2025/4/1,sample3,20,M
2025/4/1,sample3,19,F
2025/4/1,sample3,23,F
2025/4/1,sample3,26,M
2025/4/1,sample3,19,M
2025/4/7,sample3,12,F
2025/4/7,sample3,24,F
2025/4/7,sample3,23,F
2025/4/7,sample3,17,F
2025/4/7,sample3,16,M
2025/4/7,sample3,20,M
2025/4/7,sample3,14,M
2025/4/7,sample3,12,F
2025/4/7,sample3,14,M
2025/4/7,sample3,17,F
2025/4/7,sample3,14,F
2025/4/7,sample3,26,F
2025/4/7,sample3,13,M
2025/4/7,sample3,16,M
2025/4/7,sample3,17,M
2025/4/7,sample3,15,M
2025/4/7,sample3,14,F
2025/4/7,sample3,18,F
2025/4/7,sample3,24,M
2025/4/7,sample3,26,F
2025/4/7,sample3,19,M
2025/4/7,sample3,19,M
2025/4/7,sample3,21,M
2025/4/7,sample3,18,M
2025/4/7,sample3,11,F
2025/4/7,sample3,20,M
2025/4/7,sample3,25,M
2025/4/7,sample3,21,F
2025/4/7,sample3,16,M
2025/4/7,sample3,17,F
2025/4/15,sample3,34,F
2025/4/15,sample3,32,F
2025/4/15,sample3,16,F
2025/4/15,sample3,13,F
2025/4/15,sample3,18,M
2025/4/15,sample3,14,M
2025/4/15,sample3,14,M
2025/4/15,sample3,20,M
2025/4/15,sample3,26,M
2025/4/15,sample3,27,M
2025/4/15,sample3,12,M
2025/4/15,sample3,17,M
2025/4/15,sample3,14,F
2025/4/15,sample3,12,M
2025/4/15,sample3,19,M
2025/4/15,sample3,23,F
2025/4/15,sample3,21,F
2025/4/15,sample3,23,F
2025/4/15,sample3,13,F
2025/4/15,sample3,18,M
2025/4/15,sample3,19,M
2025/4/15,sample3,22,F
2025/4/15,sample3,20,M
2025/4/15,sample3,20,M
2025/4/15,sample3,22,M
2025/4/15,sample3,21,F
2025/4/15,sample3,20,F
2025/4/15,sample3,11,F
2025/4/15,sample3,18,M
2025/4/15,sample3,16,M
2025/4/21,sample3,13,M
2025/4/21,sample3,12,F
2025/4/21,sample3,7,M
2025/4/21,sample3,18,F
2025/4/21,sample3,17,F
2025/4/21,sample3,11,M
2025/4/21,sample3,9,M
2025/4/21,sample3,20,F
2025/4/21,sample3,19,F
2025/4/21,sample3,11,F
2025/4/21,sample3,11,M
2025/4/21,sample3,19,M
2025/4/21,sample3,7,M
2025/4/21,sample3,14,F
2025/4/21,sample3,14,M
2025/4/21,sample3,12,F
2025/4/21,sample3,11,M
2025/4/21,sample3,11,F
2025/4/21,sample3,8,F
2025/4/21,sample3,8,F
2025/4/21,sample3,12,M
2025/4/21,sample3,8,F
2025/4/21,sample3,18,F
2025/4/21,sample3,16,F
2025/4/21,sample3,23,F
2025/4/21,sample3,9,F
2025/4/21,sample3,15,F
2025/4/21,sample3,19,M
2025/4/21,sample3,15,F
2025/4/21,sample3,10,F
2025/5/1,sample3,15,M
2025/5/1,sample3,16,M
2025/5/1,sample3,9,M
2025/5/1,sample3,17,F
2025/5/1,sample3,16,F
2025/5/1,sample3,27,F
2025/5/1,sample3,29,M
2025/5/1,sample3,13,M
2025/5/1,sample3,24,F
2025/5/1,sample3,12,F
2025/5/1,sample3,21,M
2025/5/1,sample3,16,F
2025/5/1,sample3,15,F
2025/5/1,sample3,14,M
2025/5/1,sample3,26,M
2025/5/1,sample3,19,M
2025/5/1,sample3,15,F
2025/5/1,sample3,23,M
2025/5/1,sample3,19,F
2025/5/1,sample3,16,F
2025/5/1,sample3,15,F
2025/5/1,sample3,19,M
2025/5/1,sample3,18,F
2025/5/1,sample3,25,M
2025/5/1,sample3,20,M
2025/5/1,sample3,12,M
2025/5/1,sample3,15,F
2025/5/1,sample3,16,F
2025/5/1,sample3,23,F
2025/5/1,sample3,15,M
2025/5/7,sample3,13,M
2025/5/7,sample3,12,F
2025/5/7,sample3,9,M
2025/5/7,sample3,14,M
2025/5/7,sample3,7,M
2025/5/7,sample3,16,M
2025/5/7,sample3,13,F
2025/5/7,sample3,18,M
2025/5/7,sample3,16,M
2025/5/7,sample3,9,M
2025/5/7,sample3,11,M
2025/5/7,sample3,14,F
2025/5/7,sample3,13,M
2025/5/7,sample3,11,M
2025/5/7,sample3,22,M
2025/5/7,sample3,15,F
2025/5/7,sample3,13,M
2025/5/7,sample3,25,F
2025/5/7,sample3,17,M
2025/5/7,sample3,14,M
2025/5/7,sample3,11,F
2025/5/7,sample3,10,M
2025/5/7,sample3,12,F
2025/5/7,sample3,12,M
2025/5/7,sample3,28,M
2025/5/7,sample3,8,M
2025/5/7,sample3,9,F
2025/5/7,sample3,16,F
2025/5/7,sample3,15,F
2025/5/7,sample3,16,M
2025/5/12,sample3,18,F
2025/5/12,sample3,22,M
2025/5/12,sample3,15,F
2025/5/12,sample3,16,M
2025/5/12,sample3,12,F
2025/5/12,sample3,11,F
2025/5/12,sample3,12,M
2025/5/12,sample3,12,F
2025/5/12,sample3,9,F
2025/5/12,sample3,17,M
2025/5/12,sample3,11,F
2025/5/12,sample3,10,M
2025/5/12,sample3,7,M
2025/5/12,sample3,14,F
2025/5/12,sample3,20,M
2025/5/12,sample3,15,F
2025/5/12,sample3,9,F
2025/5/12,sample3,19,M
2025/5/12,sample3,19,M
2025/5/12,sample3,20,M
2025/5/12,sample3,12,M
2025/5/12,sample3,11,F
2025/5/12,sample3,8,M
2025/5/12,sample3,10,F
2025/5/12,sample3,6,M
2025/5/12,sample3,10,M
2025/5/12,sample3,19,M
2025/5/12,sample3,12,F
2025/5/12,sample3,21,M
2025/5/12,sample3,11,F
2025/5/19,sample3,10,M
2025/5/19,sample3,11,F
2025/5/19,sample3,15,M
2025/5/19,sample3,25,F
2025/5/19,sample3,17,M
2025/5/19,sample3,17,F
2025/5/19,sample3,12,F
2025/5/19,sample3,20,M
2025/5/19,sample3,21,M
2025/5/19,sample3,14,F
2025/5/19,sample3,9,F
2025/5/19,sample3,18,F
2025/5/19,sample3,12,F
2025/5/19,sample3,17,F
2025/5/19,sample3,8,M
2025/5/19,sample3,23,F
2025/5/19,sample3,13,M
2025/5/19,sample3,19,F
2025/5/19,sample3,9,F
2025/5/19,sample3,8,F
2025/5/19,sample3,7,M
2025/5/19,sample3,12,M
2025/5/19,sample3,13,M
2025/5/19,sample3,13,F
2025/5/19,sample3,10,F
2025/5/19,sample3,20,F
2025/5/19,sample3,12,M
2025/5/19,sample3,9,M
2025/5/19,sample3,5,M
2025/5/19,sample3,15,M
2025/5/26,sample3,7,M
2025/5/26,sample3,5,F
2025/5/26,sample3,6,M
2025/5/26,sample3,7,M
2025/5/26,sample3,5,F
2025/5/26,sample3,6,M
2025/5/26,sample3,7,F
2025/5/26,sample3,5,M
2025/5/26,sample3,6,F
2025/5/26,sample3,5,M
2025/5/26,sample3,5,F
2025/5/26,sample3,10,M
2025/5/26,sample3,8,F
2025/5/26,sample3,5,F
2025/5/26,sample3,7,F
2025/5/26,sample3,7,F
2025/5/26,sample3,7,F
2025/5/26,sample3,8,M
2025/5/26,sample3,3,M
2025/5/26,sample3,9,M
2025/5/26,sample3,9,F
2025/5/26,sample3,9,F
2025/5/26,sample3,8,M
2025/5/26,sample3,7,F
2025/5/26,sample3,6,F
2025/5/26,sample3,7,M
2025/5/26,sample3,6,F
2025/5/26,sample3,7,F
2025/5/26,sample3,7,F
2025/5/26,sample3,6,M
