Date,Depth,Temp
2022-01-05 00:00:00+00:00,5.078224,2.270668677985668
2022-01-05 00:00:00+00:00,6.440614,2.270668677985668
2022-01-05 00:00:00+00:00,7.92956,2.270668677985668
2022-01-05 00:00:00+00:00,9.572997,2.270668677985668
2022-01-05 00:00:00+00:00,11.405,2.310220666229725
2022-01-05 00:00:00+00:00,13.46714,2.310220666229725
2022-01-06 00:00:00+00:00,0.494025,2.184240259230137
2022-01-06 00:00:00+00:00,1.541375,2.197424255311489
2022-01-06 00:00:00+00:00,2.645669,2.208410918712616
2022-01-06 00:00:00+00:00,3.819495,2.219397582113743
2022-01-06 00:00:00+00:00,5.078224,2.2318491339683533
2022-01-06 00:00:00+00:00,6.440614,2.24283579736948
2022-01-06 00:00:00+00:00,7.92956,2.253822460770607
2022-01-06 00:00:00+00:00,9.572997,2.2589495703577995
2022-01-06 00:00:00+00:00,11.405,2.295571781694889
2022-01-06 00:00:00+00:00,13.46714,2.2948393374681473
2022-01-07 00:00:00+00:00,0.494025,2.082430511713028
2022-01-07 00:00:00+00:00,1.541375,2.0838954001665115
2022-01-07 00:00:00+00:00,2.645669,2.0846278443932533
2022-01-07 00:00:00+00:00,3.819495,2.085360288619995
2022-01-07 00:00:00+00:00,5.078224,2.086092732846737
2022-01-07 00:00:00+00:00,6.440614,2.0868251770734787
2022-01-07 00:00:00+00:00,7.92956,2.089022509753704
2022-01-07 00:00:00+00:00,9.572997,2.089022509753704
2022-01-07 00:00:00+00:00,11.405,2.1234473884105682
2022-01-07 00:00:00+00:00,13.46714,2.12417983263731
2022-01-08 00:00:00+00:00,0.494025,1.8656270205974579
2022-01-08 00:00:00+00:00,1.541375,1.8678243532776833
2022-01-08 00:00:00+00:00,2.645669,1.8707541301846504
2022-01-08 00:00:00+00:00,3.819495,1.8744163513183594
2022-01-08 00:00:00+00:00,5.078224,1.8780785724520683
2022-01-08 00:00:00+00:00,6.440614,1.8817407935857773
2022-01-08 00:00:00+00:00,7.92956,1.8854030147194862
2022-01-08 00:00:00+00:00,9.572997,1.8876003473997116
2022-01-08 00:00:00+00:00,11.405,1.9154332280158997
2022-01-08 00:00:00+00:00,13.46714,1.917630560696125
2022-01-09 00:00:00+00:00,0.494025,1.7242652848362923
2022-01-09 00:00:00+00:00,1.541375,1.732322171330452
2022-01-09 00:00:00+00:00,2.645669,1.7403790578246117
2022-01-09 00:00:00+00:00,3.819495,1.752830609679222
2022-01-09 00:00:00+00:00,5.078224,1.781395934522152
2022-01-09 00:00:00+00:00,6.440614,1.8143559247255325
2022-01-09 00:00:00+00:00,7.92956,1.8377941399812698
2022-01-09 00:00:00+00:00,9.572997,1.850978136062622
2022-01-09 00:00:00+00:00,11.405,1.8766136839985847
2022-01-09 00:00:00+00:00,13.46714,1.879543460905552
2022-01-10 00:00:00+00:00,0.494025,1.7997070401906967
2022-01-10 00:00:00+00:00,1.541375,1.8033692613244057
2022-01-10 00:00:00+00:00,2.645669,1.8077639266848564
2022-01-10 00:00:00+00:00,3.819495,1.816553257405758
2022-01-10 00:00:00+00:00,5.078224,1.8282723650336266
2022-01-10 00:00:00+00:00,6.440614,1.8429212495684624
2022-01-10 00:00:00+00:00,7.92956,1.8663594648241997
2022-01-10 00:00:00+00:00,9.572997,1.900051899254322
2022-01-10 00:00:00+00:00,11.405,1.9418012201786041
2022-01-10 00:00:00+00:00,13.46714,1.959379881620407
2022-01-11 00:00:00+00:00,0.494025,2.0099185332655907
2022-01-11 00:00:00+00:00,1.541375,2.0135807543992996
2022-01-11 00:00:00+00:00,2.645669,2.016510531306267
2022-01-11 00:00:00+00:00,3.819495,2.019440308213234
2022-01-11 00:00:00+00:00,5.078224,2.0216376408934593
2022-01-11 00:00:00+00:00,6.440614,2.0238349735736847
2022-01-11 00:00:00+00:00,7.92956,2.026764750480652
2022-01-11 00:00:00+00:00,9.572997,2.0289620831608772
2022-01-11 00:00:00+00:00,11.405,2.0597247406840324
2022-01-11 00:00:00+00:00,13.46714,2.064119406044483
2022-01-12 00:00:00+00:00,0.494025,2.001129202544689
2022-01-12 00:00:00+00:00,1.541375,2.001861646771431
2022-01-12 00:00:00+00:00,2.645669,2.001861646771431
2022-01-12 00:00:00+00:00,3.819495,2.0025940909981728
2022-01-12 00:00:00+00:00,5.078224,2.0033265352249146
2022-01-12 00:00:00+00:00,6.440614,2.004791423678398
2022-01-12 00:00:00+00:00,7.92956,2.0062563121318817
2022-01-12 00:00:00+00:00,9.572997,2.009186089038849
2022-01-12 00:00:00+00:00,11.405,2.0340891927480698
2022-01-12 00:00:00+00:00,13.46714,2.043610967695713
2022-01-13 00:00:00+00:00,0.494025,2.001129202544689
2022-01-13 00:00:00+00:00,1.541375,2.001129202544689
2022-01-13 00:00:00+00:00,2.645669,2.001129202544689
2022-01-13 00:00:00+00:00,3.819495,2.001129202544689
2022-01-13 00:00:00+00:00,5.078224,2.001129202544689
2022-01-13 00:00:00+00:00,6.440614,2.001129202544689
2022-01-13 00:00:00+00:00,7.92956,2.001129202544689
2022-01-13 00:00:00+00:00,9.572997,2.001129202544689
2022-01-13 00:00:00+00:00,11.405,2.023102529346943
2022-01-13 00:00:00+00:00,13.46714,2.023102529346943
2022-01-14 00:00:00+00:00,0.494025,1.945463441312313
2022-01-14 00:00:00+00:00,1.541375,1.945463441312313
2022-01-14 00:00:00+00:00,2.645669,1.945463441312313
2022-01-14 00:00:00+00:00,3.819495,1.945463441312313
2022-01-14 00:00:00+00:00,5.078224,1.945463441312313
2022-01-14 00:00:00+00:00,6.440614,1.9461958855390549
2022-01-14 00:00:00+00:00,7.92956,1.9461958855390549
2022-01-14 00:00:00+00:00,9.572997,1.9461958855390549
2022-01-14 00:00:00+00:00,11.405,1.9674367681145668
2022-01-14 00:00:00+00:00,13.46714,1.9674367681145668
2022-01-15 00:00:00+00:00,0.494025,1.8597674667835236
2022-01-15 00:00:00+00:00,1.541375,1.8597674667835236
2022-01-15 00:00:00+00:00,2.645669,1.8597674667835236
2022-01-15 00:00:00+00:00,3.819495,1.8597674667835236
2022-01-15 00:00:00+00:00,5.078224,1.8604999110102654
2022-01-15 00:00:00+00:00,6.440614,1.8604999110102654
2022-01-15 00:00:00+00:00,7.92956,1.8604999110102654
2022-01-15 00:00:00+00:00,9.572997,1.8604999110102654
2022-01-15 00:00:00+00:00,11.405,1.8817407935857773
2022-01-15 00:00:00+00:00,13.46714,1.8846705704927444
2022-01-16 00:00:00+00:00,0.494025,1.7037568464875221
2022-01-16 00:00:00+00:00,1.541375,1.7169408425688744
2022-01-16 00:00:00+00:00,2.645669,1.7242652848362923
2022-01-16 00:00:00+00:00,3.819495,1.7315897271037102
2022-01-16 00:00:00+00:00,5.078224,1.7367168366909027
2022-01-16 00:00:00+00:00,6.440614,1.7411115020513535
2022-01-16 00:00:00+00:00,7.92956,1.7455061674118042
2022-01-16 00:00:00+00:00,9.572997,1.749900832772255
2022-01-16 00:00:00+00:00,11.405,1.7762688249349594
2022-01-16 00:00:00+00:00,13.46714,1.785058155655861
2022-01-17 00:00:00+00:00,0.494025,1.525772899389267
2022-01-17 00:00:00+00:00,1.541375,1.5243080109357834
2022-01-17 00:00:00+00:00,2.645669,1.5287026762962341
2022-01-17 00:00:00+00:00,3.819495,1.5382244512438774
2022-01-17 00:00:00+00:00,5.078224,1.5550706684589386
2022-01-17 00:00:00+00:00,6.440614,1.5770439952611923
2022-01-17 00:00:00+00:00,7.92956,1.6019470989704132
2022-01-17 00:00:00+00:00,9.572997,1.626850202679634
2022-01-17 00:00:00+00:00,11.405,1.6605426371097565
2022-01-17 00:00:00+00:00,13.46714,1.6803186312317848
2022-01-18 00:00:00+00:00,0.494025,1.2891934141516685
2022-01-18 00:00:00+00:00,1.541375,1.2891934141516685
2022-01-18 00:00:00+00:00,2.645669,1.2899258583784103
2022-01-18 00:00:00+00:00,3.819495,1.2928556352853775
2022-01-18 00:00:00+00:00,5.078224,1.2972503006458282
2022-01-18 00:00:00+00:00,6.440614,1.3045747429132462
2022-01-18 00:00:00+00:00,7.92956,1.315561406314373
2022-01-18 00:00:00+00:00,9.572997,1.3360698446631432
2022-01-18 00:00:00+00:00,11.405,1.3756218329071999
2022-01-18 00:00:00+00:00,13.46714,1.4049196019768715
2022-01-19 00:00:00+00:00,0.494025,1.0782494768500328
2022-01-19 00:00:00+00:00,1.541375,1.0789819210767746
2022-01-19 00:00:00+00:00,2.645669,1.0804468095302582
2022-01-19 00:00:00+00:00,3.819495,1.0826441422104836
2022-01-19 00:00:00+00:00,5.078224,1.084841474890709
2022-01-19 00:00:00+00:00,6.440614,1.087771251797676
2022-01-19 00:00:00+00:00,7.92956,1.0899685844779015
2022-01-19 00:00:00+00:00,9.572997,1.0928983613848686
2022-01-19 00:00:00+00:00,11.405,1.1134067997336388
2022-01-19 00:00:00+00:00,13.46714,1.1243934631347656
2022-01-20 00:00:00+00:00,0.494025,0.9141819700598717
2022-01-20 00:00:00+00:00,1.541375,0.9149144142866135
2022-01-20 00:00:00+00:00,2.645669,0.9156468585133553
2022-01-20 00:00:00+00:00,3.819495,0.916379302740097
2022-01-20 00:00:00+00:00,5.078224,0.9171117469668388
2022-01-20 00:00:00+00:00,6.440614,0.9171117469668388
2022-01-20 00:00:00+00:00,7.92956,0.9178441911935806
2022-01-20 00:00:00+00:00,9.572997,0.9185766354203224
2022-01-20 00:00:00+00:00,11.405,0.9354228526353836
2022-01-20 00:00:00+00:00,13.46714,0.9390850737690926
2022-01-21 00:00:00+00:00,0.494025,0.7947935611009598
2022-01-21 00:00:00+00:00,1.541375,0.7955260053277016
2022-01-21 00:00:00+00:00,2.645669,0.7955260053277016
2022-01-21 00:00:00+00:00,3.819495,0.7955260053277016
2022-01-21 00:00:00+00:00,5.078224,0.7955260053277016
2022-01-21 00:00:00+00:00,6.440614,0.7962584495544434
2022-01-21 00:00:00+00:00,7.92956,0.7962584495544434
2022-01-21 00:00:00+00:00,9.572997,0.7969908937811852
2022-01-21 00:00:00+00:00,11.405,0.8109073340892792
2022-01-21 00:00:00+00:00,13.46714,0.8123722225427628
2022-01-22 00:00:00+00:00,0.494025,0.7464522421360016
2022-01-22 00:00:00+00:00,1.541375,0.748649574816227
2022-01-22 00:00:00+00:00,2.645669,0.7515793517231941
2022-01-22 00:00:00+00:00,3.819495,0.7545091286301613
2022-01-22 00:00:00+00:00,5.078224,0.7581713497638702
2022-01-22 00:00:00+00:00,6.440614,0.7611011266708374
2022-01-22 00:00:00+00:00,7.92956,0.7640309035778046
2022-01-22 00:00:00+00:00,9.572997,0.7669606804847717
2022-01-22 00:00:00+00:00,11.405,0.7838068976998329
2022-01-22 00:00:00+00:00,13.46714,0.7911313399672508
2022-01-23 00:00:00+00:00,0.494025,0.6746727079153061
2022-01-23 00:00:00+00:00,1.541375,0.7603686824440956
2022-01-23 00:00:00+00:00,2.645669,0.8057802245020866
2022-01-23 00:00:00+00:00,3.819495,0.8262886628508568
2022-01-23 00:00:00+00:00,5.078224,0.8380077704787254
2022-01-23 00:00:00+00:00,6.440614,0.8453322127461433
2022-01-23 00:00:00+00:00,7.92956,0.8504593223333359
2022-01-23 00:00:00+00:00,9.572997,0.8555864319205284
2022-01-23 00:00:00+00:00,11.405,0.874629981815815
2022-01-23 00:00:00+00:00,13.46714,0.8797570914030075
2022-01-24 00:00:00+00:00,0.494025,0.7779473438858986
2022-01-24 00:00:00+00:00,1.541375,0.7808771207928658
2022-01-24 00:00:00+00:00,2.645669,0.7882015630602837
2022-01-24 00:00:00+00:00,3.819495,0.8028504475951195
2022-01-24 00:00:00+00:00,5.078224,0.8262886628508568
2022-01-24 00:00:00+00:00,6.440614,0.8526566550135612
2022-01-24 00:00:00+00:00,7.92956,0.8812219798564911
2022-01-24 00:00:00+00:00,9.572997,0.9068575277924538
2022-01-24 00:00:00+00:00,11.405,0.9346904084086418
2022-01-24 00:00:00+00:00,13.46714,0.955198846757412
2022-01-25 00:00:00+00:00,0.494025,0.7574389055371284
2022-01-25 00:00:00+00:00,1.541375,0.7816095650196075
2022-01-25 00:00:00+00:00,2.645669,0.821893997490406
2022-01-25 00:00:00+00:00,3.819495,0.8548539876937866
2022-01-25 00:00:00+00:00,5.078224,0.8797570914030075
2022-01-25 00:00:00+00:00,6.440614,0.8973357528448105
2022-01-25 00:00:00+00:00,7.92956,0.9090548604726791
2022-01-25 00:00:00+00:00,9.572997,0.9171117469668388
2022-01-25 00:00:00+00:00,11.405,0.9280984103679657
2022-01-25 00:00:00+00:00,13.46714,0.9566637352108955
2022-01-26 00:00:00+00:00,0.494025,0.7361980229616165
2022-01-26 00:00:00+00:00,1.541375,0.7852717861533165
2022-01-26 00:00:00+00:00,2.645669,0.8416699916124344
2022-01-26 00:00:00+00:00,3.819495,0.8988006412982941
2022-01-26 00:00:00+00:00,5.078224,0.9405499622225761
2022-01-26 00:00:00+00:00,6.440614,0.9698477312922478
2022-01-26 00:00:00+00:00,7.92956,0.9874263927340508
2022-01-26 00:00:00+00:00,9.572997,0.9976806119084358
2022-01-26 00:00:00+00:00,11.405,1.0123294964432716
2022-01-26 00:00:00+00:00,13.46714,1.0350352674722672
2022-01-27 00:00:00+00:00,0.494025,0.7647633478045464
2022-01-27 00:00:00+00:00,1.541375,0.7794122323393822
2022-01-27 00:00:00+00:00,2.645669,0.7984557822346687
2022-01-27 00:00:00+00:00,3.819495,0.8248237743973732
2022-01-27 00:00:00+00:00,5.078224,0.857051320374012
2022-01-27 00:00:00+00:00,6.440614,0.8958708643913269
2022-01-27 00:00:00+00:00,7.92956,0.9398175179958344
2022-01-27 00:00:00+00:00,9.572997,0.9676503986120224
2022-01-27 00:00:00+00:00,11.405,0.996948167681694
2022-01-27 00:00:00+00:00,13.46714,1.0196539387106895
2022-01-28 00:00:00+00:00,0.494025,0.7003082558512688
2022-01-28 00:00:00+00:00,1.541375,0.7149571403861046
2022-01-28 00:00:00+00:00,2.645669,0.7325358018279076
2022-01-28 00:00:00+00:00,3.819495,0.7545091286301613
2022-01-28 00:00:00+00:00,5.078224,0.7779473438858986
2022-01-28 00:00:00+00:00,6.440614,0.8028504475951195
2022-01-28 00:00:00+00:00,7.92956,0.8248237743973732
2022-01-28 00:00:00+00:00,9.572997,0.8438673242926598
2022-01-28 00:00:00+00:00,11.405,0.8738975375890732
2022-01-28 00:00:00+00:00,13.46714,0.9119846373796463
2022-01-29 00:00:00+00:00,0.494025,0.6453749388456345
2022-01-29 00:00:00+00:00,1.541375,0.6453749388456345
2022-01-29 00:00:00+00:00,2.645669,0.6461073830723763
2022-01-29 00:00:00+00:00,3.819495,0.646839827299118
2022-01-29 00:00:00+00:00,5.078224,0.6497696042060852
2022-01-29 00:00:00+00:00,6.440614,0.654164269566536
2022-01-29 00:00:00+00:00,7.92956,0.6629536002874374
2022-01-29 00:00:00+00:00,9.572997,0.6776024848222733
2022-01-29 00:00:00+00:00,11.405,0.7127598077058792
2022-01-29 00:00:00+00:00,13.46714,0.748649574816227
2022-01-30 00:00:00+00:00,0.494025,0.503280758857727
2022-01-30 00:00:00+00:00,1.541375,0.5062105357646942
2022-01-30 00:00:00+00:00,2.645669,0.5091403126716614
2022-01-30 00:00:00+00:00,3.819495,0.5113376453518867
2022-01-30 00:00:00+00:00,5.078224,0.5128025338053703
2022-01-30 00:00:00+00:00,6.440614,0.5142674222588539
2022-01-30 00:00:00+00:00,7.92956,0.5157323107123375
2022-01-30 00:00:00+00:00,9.572997,0.5193945318460464
2022-01-30 00:00:00+00:00,11.405,0.5399029701948166
2022-01-30 00:00:00+00:00,13.46714,0.5538194105029106
2022-01-31 00:00:00+00:00,0.494025,0.3340861424803734
2022-01-31 00:00:00+00:00,1.541375,0.33701591938734055
2022-01-31 00:00:00+00:00,2.645669,0.3421430289745331
2022-01-31 00:00:00+00:00,3.819495,0.3487350270152092
2022-01-31 00:00:00+00:00,5.078224,0.3560594692826271
2022-01-31 00:00:00+00:00,6.440614,0.363383911550045
2022-01-31 00:00:00+00:00,7.92956,0.36924346536397934
2022-01-31 00:00:00+00:00,9.572997,0.37510301917791367
2022-01-31 00:00:00+00:00,11.405,0.3970763459801674
2022-01-31 00:00:00+00:00,13.46714,0.4058656767010689
2022-02-01 00:00:00+00:00,0.494025,0.2696310505270958
2022-02-01 00:00:00+00:00,1.541375,0.2696310505270958
2022-02-01 00:00:00+00:00,2.645669,0.2696310505270958
2022-02-01 00:00:00+00:00,3.819495,0.2703634947538376
2022-02-01 00:00:00+00:00,5.078224,0.2710959389805794
2022-02-01 00:00:00+00:00,6.440614,0.27329327166080475
2022-02-01 00:00:00+00:00,7.92956,0.2754906043410301
2022-02-01 00:00:00+00:00,9.572997,0.2784203812479973
2022-02-01 00:00:00+00:00,11.405,0.3011261522769928
2022-02-01 00:00:00+00:00,13.46714,0.3099154829978943
2022-02-02 00:00:00+00:00,0.494025,0.2381359487771988
2022-02-02 00:00:00+00:00,1.541375,0.2381359487771988
2022-02-02 00:00:00+00:00,2.645669,0.237403504550457
2022-02-02 00:00:00+00:00,3.819495,0.2366710603237152
2022-02-02 00:00:00+00:00,5.078224,0.2366710603237152
2022-02-02 00:00:00+00:00,6.440614,0.237403504550457
2022-02-02 00:00:00+00:00,7.92956,0.24033328145742416
2022-02-02 00:00:00+00:00,9.572997,0.2447279468178749
2022-02-02 00:00:00+00:00,11.405,0.26670127362012863
2022-02-02 00:00:00+00:00,13.46714,0.27402571588754654
2022-02-03 00:00:00+00:00,0.494025,0.20151373744010925
2022-02-03 00:00:00+00:00,1.541375,0.20151373744010925
2022-02-03 00:00:00+00:00,2.645669,0.20004884898662567
2022-02-03 00:00:00+00:00,3.819495,0.1985839605331421
2022-02-03 00:00:00+00:00,5.078224,0.1978515163064003
2022-02-03 00:00:00+00:00,6.440614,0.1978515163064003
2022-02-03 00:00:00+00:00,7.92956,0.1978515163064003
2022-02-03 00:00:00+00:00,9.572997,0.19931640475988388
2022-02-03 00:00:00+00:00,11.405,0.21616262197494507
2022-02-03 00:00:00+00:00,13.46714,0.21909239888191223
2022-02-04 00:00:00+00:00,0.494025,0.14731286466121674
2022-02-04 00:00:00+00:00,1.541375,0.14731286466121674
2022-02-04 00:00:00+00:00,2.645669,0.14731286466121674
2022-02-04 00:00:00+00:00,3.819495,0.14731286466121674
2022-02-04 00:00:00+00:00,5.078224,0.14731286466121674
2022-02-04 00:00:00+00:00,6.440614,0.14731286466121674
2022-02-04 00:00:00+00:00,7.92956,0.14731286466121674
2022-02-04 00:00:00+00:00,9.572997,0.14731286466121674
2022-02-04 00:00:00+00:00,11.405,0.16415908187627792
2022-02-04 00:00:00+00:00,13.46714,0.16489152610301971
2022-02-05 00:00:00+00:00,0.494025,0.11142309755086899
2022-02-05 00:00:00+00:00,1.541375,0.11142309755086899
2022-02-05 00:00:00+00:00,2.645669,0.1099582090973854
2022-02-05 00:00:00+00:00,3.819495,0.1099582090973854
2022-02-05 00:00:00+00:00,5.078224,0.1106906533241272
2022-02-05 00:00:00+00:00,6.440614,0.11142309755086899
2022-02-05 00:00:00+00:00,7.92956,0.11288798600435257
2022-02-05 00:00:00+00:00,9.572997,0.11508531868457794
2022-02-05 00:00:00+00:00,11.405,0.1333964243531227
2022-02-05 00:00:00+00:00,13.46714,0.13559375703334808
2022-02-06 00:00:00+00:00,0.494025,0.05648978054523468
2022-02-06 00:00:00+00:00,1.541375,0.05575733631849289
2022-02-06 00:00:00+00:00,2.645669,0.05575733631849289
2022-02-06 00:00:00+00:00,3.819495,0.0550248920917511
2022-02-06 00:00:00+00:00,5.078224,0.05429244786500931
2022-02-06 00:00:00+00:00,6.440614,0.05429244786500931
2022-02-06 00:00:00+00:00,7.92956,0.0550248920917511
2022-02-06 00:00:00+00:00,9.572997,0.05575733631849289
2022-02-06 00:00:00+00:00,11.405,0.0711386650800705
2022-02-06 00:00:00+00:00,13.46714,0.07260355353355408
2022-02-07 00:00:00+00:00,0.494025,-0.02993863821029663
2022-02-07 00:00:00+00:00,1.541375,-0.02041686326265335
2022-02-07 00:00:00+00:00,2.645669,-0.013824865221977234
2022-02-07 00:00:00+00:00,3.819495,-0.007965311408042908
2022-02-07 00:00:00+00:00,5.078224,0.003021351993083954
2022-02-07 00:00:00+00:00,6.440614,0.015472903847694397
2022-02-07 00:00:00+00:00,7.92956,0.02792445570230484
2022-02-07 00:00:00+00:00,9.572997,0.033784009516239166
2022-02-07 00:00:00+00:00,11.405,0.04770044982433319
2022-02-07 00:00:00+00:00,13.46714,0.04989778250455856
2022-02-08 00:00:00+00:00,0.494025,-0.008697755634784698
2022-02-08 00:00:00+00:00,1.541375,-0.013092420995235443
2022-02-08 00:00:00+00:00,2.645669,-0.013092420995235443
2022-02-08 00:00:00+00:00,3.819495,-0.008697755634784698
2022-02-08 00:00:00+00:00,5.078224,-0.0013733133673667908
2022-02-08 00:00:00+00:00,6.440614,0.0074160173535346985
2022-02-08 00:00:00+00:00,7.92956,0.016205348074436188
2022-02-08 00:00:00+00:00,9.572997,0.025727123022079468
2022-02-08 00:00:00+00:00,11.405,0.03964356333017349
2022-02-08 00:00:00+00:00,13.46714,0.04770044982433319
2022-02-09 00:00:00+00:00,0.494025,-0.012359976768493652
2022-02-09 00:00:00+00:00,1.541375,-0.012359976768493652
2022-02-09 00:00:00+00:00,2.645669,-0.013824865221977234
2022-02-09 00:00:00+00:00,3.819495,-0.015289753675460815
2022-02-09 00:00:00+00:00,5.078224,-0.016754642128944397
2022-02-09 00:00:00+00:00,6.440614,-0.016022197902202606
2022-02-09 00:00:00+00:00,7.92956,-0.014557309448719025
2022-02-09 00:00:00+00:00,9.572997,-0.011627532541751862
2022-02-09 00:00:00+00:00,11.405,-0.003570646047592163
2022-02-09 00:00:00+00:00,13.46714,0.003021351993083954
2022-02-10 00:00:00+00:00,0.494025,-0.06656084954738617
2022-02-10 00:00:00+00:00,1.541375,-0.06582840532064438
2022-02-10 00:00:00+00:00,2.645669,-0.062166184186935425
2022-02-10 00:00:00+00:00,3.819495,-0.054109297692775726
2022-02-10 00:00:00+00:00,5.078224,-0.04531996697187424
2022-02-10 00:00:00+00:00,6.440614,-0.03726308047771454
2022-02-10 00:00:00+00:00,7.92956,-0.02847374975681305
2022-02-10 00:00:00+00:00,9.572997,-0.02114930748939514
2022-02-10 00:00:00+00:00,11.405,-0.016022197902202606
2022-02-10 00:00:00+00:00,13.46714,-0.012359976768493652
2022-02-11 00:00:00+00:00,0.494025,-0.14786215871572495
2022-02-11 00:00:00+00:00,1.541375,-0.11636705696582794
2022-02-11 00:00:00+00:00,2.645669,-0.08999906480312347
2022-02-11 00:00:00+00:00,3.819495,-0.07095551490783691
2022-02-11 00:00:00+00:00,5.078224,-0.054109297692775726
2022-02-11 00:00:00+00:00,6.440614,-0.0401928573846817
2022-02-11 00:00:00+00:00,7.92956,-0.02993863821029663
2022-02-11 00:00:00+00:00,9.572997,-0.023346640169620514
2022-02-11 00:00:00+00:00,11.405,-0.017487086355686188
2022-02-11 00:00:00+00:00,13.46714,-0.00943019986152649
2022-02-12 00:00:00+00:00,0.494025,-0.1749625951051712
2022-02-12 00:00:00+00:00,1.541375,-0.16544082015752792
2022-02-12 00:00:00+00:00,2.645669,-0.1361430510878563
2022-02-12 00:00:00+00:00,3.819495,-0.10025328397750854
2022-02-12 00:00:00+00:00,5.078224,-0.06656084954738617
2022-02-12 00:00:00+00:00,6.440614,-0.03726308047771454
2022-02-12 00:00:00+00:00,7.92956,-0.013092420995235443
2022-02-12 00:00:00+00:00,9.572997,0.005218684673309326
2022-02-12 00:00:00+00:00,11.405,0.015472903847694397
2022-02-12 00:00:00+00:00,13.46714,0.02645956724882126
2022-02-13 00:00:00+00:00,0.494025,-0.18082214891910553
2022-02-13 00:00:00+00:00,1.541375,-0.15372171252965927
2022-02-13 00:00:00+00:00,2.645669,-0.11563461273908615
2022-02-13 00:00:00+00:00,3.819495,-0.08194217830896378
2022-02-13 00:00:00+00:00,5.078224,-0.0482497438788414
2022-02-13 00:00:00+00:00,6.440614,-0.02114930748939514
2022-02-13 00:00:00+00:00,7.92956,9.157508611679077e-05
2022-02-13 00:00:00+00:00,9.572997,0.016205348074436188
2022-02-13 00:00:00+00:00,11.405,0.030121788382530212
2022-02-13 00:00:00+00:00,13.46714,0.04037600755691528
2022-02-14 00:00:00+00:00,0.494025,-0.12222661077976227
2022-02-14 00:00:00+00:00,1.541375,-0.12222661077976227
2022-02-14 00:00:00+00:00,2.645669,-0.1200292780995369
2022-02-14 00:00:00+00:00,3.819495,-0.11270483583211899
2022-02-14 00:00:00+00:00,5.078224,-0.09805595129728317
2022-02-14 00:00:00+00:00,6.440614,-0.07754751294851303
2022-02-14 00:00:00+00:00,7.92956,-0.053376853466033936
2022-02-14 00:00:00+00:00,9.572997,-0.02993863821029663
2022-02-14 00:00:00+00:00,11.405,-0.005767978727817535
2022-02-14 00:00:00+00:00,13.46714,0.011810682713985443
2022-02-15 00:00:00+00:00,0.494025,-0.1112399473786354
2022-02-15 00:00:00+00:00,1.541375,-0.11050750315189362
2022-02-15 00:00:00+00:00,2.645669,-0.10977505892515182
