N,itm,Date,u,v
147,147,2025-10-27 20:30:00,0.38,-0.38
148,148,2025-10-27 21:30:00,0.36,-0.37
149,149,2025-10-27 22:30:00,0.34,-0.35
150,150,2025-10-27 23:30:00,0.3,-0.33
151,151,2025-10-28 00:30:00,0.26,-0.3
152,152,2025-10-28 01:30:00,0.23,-0.27
153,153,2025-10-28 02:30:00,0.19,-0.23
154,154,2025-10-28 03:30:00,0.15,-0.19
155,155,2025-10-28 04:30:00,0.12,-0.16
156,156,2025-10-28 05:30:00,0.08,-0.11
157,157,2025-10-28 06:30:00,0.04,-0.07
158,158,2025-10-28 07:30:00,-0.01,-0.02
159,159,2025-10-28 08:30:00,-0.05,0.03
160,160,2025-10-28 09:30:00,-0.09,0.08
161,161,2025-10-28 10:30:00,-0.11,0.11
162,162,2025-10-28 11:30:00,-0.11,0.12
163,163,2025-10-28 12:30:00,-0.09,0.1
164,164,2025-10-28 13:30:00,-0.04,0.04
165,165,2025-10-28 14:30:00,0.04,-0.05
166,166,2025-10-28 15:30:00,0.14,-0.15
167,167,2025-10-28 16:30:00,0.22,-0.26
168,168,2025-10-28 17:30:00,0.3,-0.34
169,169,2025-10-28 18:30:00,0.36,-0.39
170,170,2025-10-28 19:30:00,0.41,-0.41
171,171,2025-10-28 20:30:00,0.42,-0.42
172,172,2025-10-28 21:30:00,0.41,-0.41
173,173,2025-10-28 22:30:00,0.38,-0.39
174,174,2025-10-28 23:30:00,0.34,-0.35
175,175,2025-10-29 00:30:00,0.29,-0.31
176,176,2025-10-29 01:30:00,0.26,-0.28
177,177,2025-10-29 02:30:00,0.22,-0.24
178,178,2025-10-29 03:30:00,0.19,-0.2
179,179,2025-10-29 04:30:00,0.15,-0.17
180,180,2025-10-29 05:30:00,0.11,-0.13
181,181,2025-10-29 06:30:00,0.07,-0.08
182,182,2025-10-29 07:30:00,0.02,-0.03
183,183,2025-10-29 08:30:00,-0.04,0.04
184,184,2025-10-29 09:30:00,-0.1,0.11
185,185,2025-10-29 10:30:00,-0.15,0.16
186,186,2025-10-29 11:30:00,-0.17,0.2
187,187,2025-10-29 12:30:00,-0.18,0.21
188,188,2025-10-29 13:30:00,-0.15,0.19
189,189,2025-10-29 14:30:00,-0.11,0.14
190,190,2025-10-29 15:30:00,-0.04,0.07
191,191,2025-10-29 16:30:00,0.04,-0.03
192,192,2025-10-29 17:30:00,0.14,-0.14
193,193,2025-10-29 18:30:00,0.22,-0.24
194,194,2025-10-29 19:30:00,0.28,-0.31
195,195,2025-10-29 20:30:00,0.33,-0.35
196,196,2025-10-29 21:30:00,0.35,-0.36
197,197,2025-10-29 22:30:00,0.34,-0.34
198,198,2025-10-29 23:30:00,0.32,-0.32
