N,itm,Date,t,s
128,128,2025-10-27 01:30:00,14.77,33.8
129,129,2025-10-27 02:30:00,14.72,33.8
130,130,2025-10-27 03:30:00,14.68,33.8
131,131,2025-10-27 04:30:00,14.65,33.8
132,132,2025-10-27 05:30:00,14.64,33.9
133,133,2025-10-27 06:30:00,14.62,33.9
134,134,2025-10-27 07:30:00,14.6,33.9
135,135,2025-10-27 08:30:00,14.55,33.9
136,136,2025-10-27 09:30:00,14.48,33.9
137,137,2025-10-27 10:30:00,14.37,33.9
138,138,2025-10-27 11:30:00,14.27,33.9
139,139,2025-10-27 12:30:00,14.19,33.9
140,140,2025-10-27 13:30:00,14.16,33.9
141,141,2025-10-27 14:30:00,14.16,33.9
142,142,2025-10-27 15:30:00,14.18,33.9
143,143,2025-10-27 16:30:00,14.21,33.9
144,144,2025-10-27 17:30:00,14.24,33.9
145,145,2025-10-27 18:30:00,14.26,33.9
146,146,2025-10-27 19:30:00,14.26,33.9
147,147,2025-10-27 20:30:00,14.25,33.9
148,148,2025-10-27 21:30:00,14.22,33.9
149,149,2025-10-27 22:30:00,14.2,33.9
150,150,2025-10-27 23:30:00,14.18,33.9
151,151,2025-10-28 00:30:00,14.17,33.9
152,152,2025-10-28 01:30:00,14.17,33.9
153,153,2025-10-28 02:30:00,14.18,33.9
154,154,2025-10-28 03:30:00,14.19,33.9
155,155,2025-10-28 04:30:00,14.19,33.9
156,156,2025-10-28 05:30:00,14.19,33.9
157,157,2025-10-28 06:30:00,14.19,33.9
158,158,2025-10-28 07:30:00,14.18,33.9
159,159,2025-10-28 08:30:00,14.16,33.9
160,160,2025-10-28 09:30:00,14.14,33.9
161,161,2025-10-28 10:30:00,14.11,33.9
162,162,2025-10-28 11:30:00,14.07,33.9
163,163,2025-10-28 12:30:00,14.02,33.9
164,164,2025-10-28 13:30:00,13.95,33.9
165,165,2025-10-28 14:30:00,13.89,33.9
166,166,2025-10-28 15:30:00,13.84,33.9
167,167,2025-10-28 16:30:00,13.82,33.9
168,168,2025-10-28 17:30:00,13.84,33.9
169,169,2025-10-28 18:30:00,13.88,33.9
170,170,2025-10-28 19:30:00,13.94,33.9
171,171,2025-10-28 20:30:00,14.01,33.9
172,172,2025-10-28 21:30:00,14.06,33.9
173,173,2025-10-28 22:30:00,14.1,33.8
174,174,2025-10-28 23:30:00,14.11,33.8
175,175,2025-10-29 00:30:00,14.11,33.8
176,176,2025-10-29 01:30:00,14.12,33.8
177,177,2025-10-29 02:30:00,14.12,33.8
178,178,2025-10-29 03:30:00,14.12,33.8
179,179,2025-10-29 04:30:00,14.12,33.8
180,180,2025-10-29 05:30:00,14.12,33.9
181,181,2025-10-29 06:30:00,14.11,33.9
182,182,2025-10-29 07:30:00,14.11,33.9
183,183,2025-10-29 08:30:00,14.1,33.9
184,184,2025-10-29 09:30:00,14.1,33.9
