N,itm,Date,t,s
104,104,2025-10-26 01:30:00,15.38,33.5
105,105,2025-10-26 02:30:00,15.38,33.5
106,106,2025-10-26 03:30:00,15.37,33.5
107,107,2025-10-26 04:30:00,15.37,33.5
108,108,2025-10-26 05:30:00,15.37,33.5
109,109,2025-10-26 06:30:00,15.37,33.5
110,110,2025-10-26 07:30:00,15.37,33.5
111,111,2025-10-26 08:30:00,15.37,33.5
112,112,2025-10-26 09:30:00,15.36,33.5
113,113,2025-10-26 10:30:00,15.36,33.5
114,114,2025-10-26 11:30:00,15.36,33.5
115,115,2025-10-26 12:30:00,15.36,33.5
116,116,2025-10-26 13:30:00,15.35,33.5
117,117,2025-10-26 14:30:00,15.35,33.5
118,118,2025-10-26 15:30:00,15.35,33.5
119,119,2025-10-26 16:30:00,15.34,33.5
120,120,2025-10-26 17:30:00,15.34,33.5
121,121,2025-10-26 18:30:00,15.33,33.5
122,122,2025-10-26 19:30:00,15.33,33.5
123,123,2025-10-26 20:30:00,15.32,33.5
124,124,2025-10-26 21:30:00,15.32,33.5
125,125,2025-10-26 22:30:00,15.31,33.5
126,126,2025-10-26 23:30:00,15.31,33.5
127,127,2025-10-27 00:30:00,15.3,33.5
128,128,2025-10-27 01:30:00,15.3,33.5
129,129,2025-10-27 02:30:00,15.3,33.5
130,130,2025-10-27 03:30:00,15.29,33.5
131,131,2025-10-27 04:30:00,15.29,33.5
132,132,2025-10-27 05:30:00,15.28,33.5
133,133,2025-10-27 06:30:00,15.27,33.5
134,134,2025-10-27 07:30:00,15.26,33.5
135,135,2025-10-27 08:30:00,15.25,33.5
136,136,2025-10-27 09:30:00,15.24,33.5
137,137,2025-10-27 10:30:00,15.23,33.5
138,138,2025-10-27 11:30:00,15.22,33.5
139,139,2025-10-27 12:30:00,15.2,33.5
140,140,2025-10-27 13:30:00,15.19,33.5
141,141,2025-10-27 14:30:00,15.18,33.5
142,142,2025-10-27 15:30:00,15.17,33.5
143,143,2025-10-27 16:30:00,15.16,33.5
144,144,2025-10-27 17:30:00,15.14,33.5
145,145,2025-10-27 18:30:00,15.13,33.5
146,146,2025-10-27 19:30:00,15.12,33.5
147,147,2025-10-27 20:30:00,15.1,33.5
148,148,2025-10-27 21:30:00,15.09,33.5
149,149,2025-10-27 22:30:00,15.08,33.5
150,150,2025-10-27 23:30:00,15.06,33.5
151,151,2025-10-28 00:30:00,15.05,33.5
152,152,2025-10-28 01:30:00,15.04,33.5
153,153,2025-10-28 02:30:00,15.03,33.5
154,154,2025-10-28 03:30:00,15.02,33.5
155,155,2025-10-28 04:30:00,15.01,33.5
156,156,2025-10-28 05:30:00,14.99,33.5
157,157,2025-10-28 06:30:00,14.98,33.5
158,158,2025-10-28 07:30:00,14.96,33.5
159,159,2025-10-28 08:30:00,14.94,33.5
160,160,2025-10-28 09:30:00,14.92,33.5
161,161,2025-10-28 10:30:00,14.9,33.5
162,162,2025-10-28 11:30:00,14.88,33.5
163,163,2025-10-28 12:30:00,14.86,33.5
164,164,2025-10-28 13:30:00,14.84,33.5
165,165,2025-10-28 14:30:00,14.82,33.5
166,166,2025-10-28 15:30:00,14.8,33.5
167,167,2025-10-28 16:30:00,14.78,33.5
168,168,2025-10-28 17:30:00,14.76,33.5
169,169,2025-10-28 18:30:00,14.74,33.5
170,170,2025-10-28 19:30:00,14.72,33.5
171,171,2025-10-28 20:30:00,14.7,33.5
172,172,2025-10-28 21:30:00,14.68,33.5
173,173,2025-10-28 22:30:00,14.66,33.5
174,174,2025-10-28 23:30:00,14.64,33.5
175,175,2025-10-29 00:30:00,14.62,33.5
176,176,2025-10-29 01:30:00,14.6,33.5
177,177,2025-10-29 02:30:00,14.59,33.5
178,178,2025-10-29 03:30:00,14.57,33.5
179,179,2025-10-29 04:30:00,14.56,33.5
180,180,2025-10-29 05:30:00,14.55,33.5
181,181,2025-10-29 06:30:00,14.54,33.5
182,182,2025-10-29 07:30:00,14.53,33.5
183,183,2025-10-29 08:30:00,14.52,33.5
184,184,2025-10-29 09:30:00,14.51,33.5
185,185,2025-10-29 10:30:00,14.49,33.5
186,186,2025-10-29 11:30:00,14.48,33.5
187,187,2025-10-29 12:30:00,14.47,33.5
188,188,2025-10-29 13:30:00,14.46,33.5
189,189,2025-10-29 14:30:00,14.45,33.5
190,190,2025-10-29 15:30:00,14.44,33.5
191,191,2025-10-29 16:30:00,14.42,33.5
192,192,2025-10-29 17:30:00,14.41,33.5
193,193,2025-10-29 18:30:00,14.4,33.5
194,194,2025-10-29 19:30:00,14.39,33.5
195,195,2025-10-29 20:30:00,14.38,33.5
196,196,2025-10-29 21:30:00,14.37,33.5
197,197,2025-10-29 22:30:00,14.36,33.5
198,198,2025-10-29 23:30:00,14.35,33.5
