N,itm,Date,t,s
70,70,2025-10-24 15:30:00,13.79,33.9
71,71,2025-10-24 16:30:00,13.63,33.9
72,72,2025-10-24 17:30:00,13.44,33.9
73,73,2025-10-24 18:30:00,13.25,33.9
74,74,2025-10-24 19:30:00,13.05,33.9
75,75,2025-10-24 20:30:00,12.88,33.9
76,76,2025-10-24 21:30:00,12.78,33.9
77,77,2025-10-24 22:30:00,12.79,33.9
78,78,2025-10-24 23:30:00,12.89,33.9
79,79,2025-10-25 00:30:00,13.07,33.9
80,80,2025-10-25 01:30:00,13.24,33.9
81,81,2025-10-25 02:30:00,13.37,33.9
82,82,2025-10-25 03:30:00,13.44,33.9
83,83,2025-10-25 04:30:00,13.44,33.9
84,84,2025-10-25 05:30:00,13.44,33.9
85,85,2025-10-25 06:30:00,13.5,33.9
86,86,2025-10-25 07:30:00,13.59,33.9
87,87,2025-10-25 08:30:00,13.7,33.9
88,88,2025-10-25 09:30:00,13.77,33.9
89,89,2025-10-25 10:30:00,13.79,33.9
90,90,2025-10-25 11:30:00,13.72,33.9
91,91,2025-10-25 12:30:00,13.58,33.9
92,92,2025-10-25 13:30:00,13.39,33.9
93,93,2025-10-25 14:30:00,13.19,33.9
94,94,2025-10-25 15:30:00,13.01,33.9
95,95,2025-10-25 16:30:00,12.86,33.9
96,96,2025-10-25 17:30:00,12.73,33.9
97,97,2025-10-25 18:30:00,12.63,33.9
98,98,2025-10-25 19:30:00,12.56,33.9
99,99,2025-10-25 20:30:00,12.52,34.0
100,100,2025-10-25 21:30:00,12.55,34.0
101,101,2025-10-25 22:30:00,12.64,33.9
102,102,2025-10-25 23:30:00,12.77,33.9
103,103,2025-10-26 00:30:00,12.94,33.9
104,104,2025-10-26 01:30:00,13.1,33.9
105,105,2025-10-26 02:30:00,13.23,33.9
106,106,2025-10-26 03:30:00,13.31,33.9
107,107,2025-10-26 04:30:00,13.36,33.9
108,108,2025-10-26 05:30:00,13.39,33.9
109,109,2025-10-26 06:30:00,13.42,33.9
110,110,2025-10-26 07:30:00,13.48,33.9
111,111,2025-10-26 08:30:00,13.55,33.9
112,112,2025-10-26 09:30:00,13.61,33.9
113,113,2025-10-26 10:30:00,13.67,33.9
114,114,2025-10-26 11:30:00,13.71,33.9
115,115,2025-10-26 12:30:00,13.71,33.9
116,116,2025-10-26 13:30:00,13.68,33.9
117,117,2025-10-26 14:30:00,13.6,33.9
118,118,2025-10-26 15:30:00,13.47,33.9
119,119,2025-10-26 16:30:00,13.3,33.9
120,120,2025-10-26 17:30:00,13.13,33.9
121,121,2025-10-26 18:30:00,12.96,33.9
122,122,2025-10-26 19:30:00,12.83,33.9
123,123,2025-10-26 20:30:00,12.74,33.9
124,124,2025-10-26 21:30:00,12.68,33.9
125,125,2025-10-26 22:30:00,12.65,33.9
126,126,2025-10-26 23:30:00,12.66,33.9
127,127,2025-10-27 00:30:00,12.69,33.9
128,128,2025-10-27 01:30:00,12.76,33.9
129,129,2025-10-27 02:30:00,12.86,33.9
130,130,2025-10-27 03:30:00,13.01,33.9
131,131,2025-10-27 04:30:00,13.18,33.9
132,132,2025-10-27 05:30:00,13.35,33.9
133,133,2025-10-27 06:30:00,13.48,33.9
