N,itm,Date,u,v
1,1,2025-10-21 18:30:00,-0.0,0.06
2,2,2025-10-21 19:30:00,-0.02,0.06
3,3,2025-10-21 20:30:00,-0.02,0.05
4,4,2025-10-21 21:30:00,-0.02,0.04
5,5,2025-10-21 22:30:00,-0.02,0.03
6,6,2025-10-21 23:30:00,-0.01,0.02
7,7,2025-10-22 00:30:00,-0.0,0.02
8,8,2025-10-22 01:30:00,0.0,0.02
9,9,2025-10-22 02:30:00,0.01,0.01
10,10,2025-10-22 03:30:00,0.02,0.01
11,11,2025-10-22 04:30:00,0.02,0.01
12,12,2025-10-22 05:30:00,0.01,0.01
13,13,2025-10-22 06:30:00,0.01,0.0
14,14,2025-10-22 07:30:00,0.0,0.0
15,15,2025-10-22 08:30:00,-0.0,-0.0
16,16,2025-10-22 09:30:00,-0.0,-0.0
17,17,2025-10-22 10:30:00,-0.0,-0.01
18,18,2025-10-22 11:30:00,0.0,-0.01
19,19,2025-10-22 12:30:00,0.01,-0.01
20,20,2025-10-22 13:30:00,0.01,-0.01
21,21,2025-10-22 14:30:00,0.01,-0.01
22,22,2025-10-22 15:30:00,0.01,-0.0
23,23,2025-10-22 16:30:00,0.01,0.01
24,24,2025-10-22 17:30:00,0.01,0.02
25,25,2025-10-22 18:30:00,0.01,0.03
26,26,2025-10-22 19:30:00,0.01,0.04
27,27,2025-10-22 20:30:00,-0.0,0.04
28,28,2025-10-22 21:30:00,-0.01,0.03
29,29,2025-10-22 22:30:00,-0.01,0.03
30,30,2025-10-22 23:30:00,-0.01,0.02
31,31,2025-10-23 00:30:00,-0.01,0.01
32,32,2025-10-23 01:30:00,-0.0,0.01
33,33,2025-10-23 02:30:00,0.0,0.01
34,34,2025-10-23 03:30:00,0.01,0.01
35,35,2025-10-23 04:30:00,0.01,0.01
36,36,2025-10-23 05:30:00,0.0,0.0
37,37,2025-10-23 06:30:00,0.0,-0.0
38,38,2025-10-23 07:30:00,0.0,-0.01
39,39,2025-10-23 08:30:00,0.0,-0.01
40,40,2025-10-23 09:30:00,0.0,-0.01
41,41,2025-10-23 10:30:00,0.01,-0.01
42,42,2025-10-23 11:30:00,0.01,-0.01
43,43,2025-10-23 12:30:00,0.01,-0.01
44,44,2025-10-23 13:30:00,0.02,-0.01
45,45,2025-10-23 14:30:00,0.02,-0.01
46,46,2025-10-23 15:30:00,0.02,-0.0
47,47,2025-10-23 16:30:00,0.02,0.01
48,48,2025-10-23 17:30:00,0.02,0.02
49,49,2025-10-23 18:30:00,0.02,0.02
50,50,2025-10-23 19:30:00,0.01,0.01
51,51,2025-10-23 20:30:00,-0.0,0.0
52,52,2025-10-23 21:30:00,-0.01,-0.01
53,53,2025-10-23 22:30:00,-0.01,-0.02
54,54,2025-10-23 23:30:00,-0.01,-0.03
55,55,2025-10-24 00:30:00,-0.01,-0.04
56,56,2025-10-24 01:30:00,-0.0,-0.05
57,57,2025-10-24 02:30:00,0.0,-0.05
58,58,2025-10-24 03:30:00,0.01,-0.07
59,59,2025-10-24 04:30:00,0.0,-0.07
60,60,2025-10-24 05:30:00,-0.0,-0.08
61,61,2025-10-24 06:30:00,-0.0,-0.07
62,62,2025-10-24 07:30:00,-0.0,-0.06
63,63,2025-10-24 08:30:00,-0.0,-0.06
64,64,2025-10-24 09:30:00,-0.0,-0.06
65,65,2025-10-24 10:30:00,0.0,-0.06
66,66,2025-10-24 11:30:00,0.0,-0.06
67,67,2025-10-24 12:30:00,0.01,-0.06
68,68,2025-10-24 13:30:00,0.01,-0.06
69,69,2025-10-24 14:30:00,0.01,-0.07
70,70,2025-10-24 15:30:00,0.01,-0.06
71,71,2025-10-24 16:30:00,0.01,-0.06
72,72,2025-10-24 17:30:00,0.01,-0.05
73,73,2025-10-24 18:30:00,0.01,-0.04
74,74,2025-10-24 19:30:00,0.01,-0.02
75,75,2025-10-24 20:30:00,0.01,-0.01
76,76,2025-10-24 21:30:00,0.0,-0.01
