Date,Depth,Temp,Salinity
2024-06-13 00:00:00,10,12.89,33.70
2024-06-13 00:00:00,15,12.88,33.69
2024-06-13 00:00:00,20,12.87,33.70
2024-06-13 00:00:00,30,12.70,33.70
2024-06-13 00:00:00,40,11.61,33.72
2024-06-13 00:00:00,50,9.42,33.78
2024-06-13 00:00:00,65,8.77,33.81
2024-06-13 07:00:00,5,13.29,33.84
2024-06-13 07:00:00,10,13.16,33.83
2024-06-13 07:00:00,15,12.98,33.81
2024-06-13 07:00:00,20,12.91,33.81
2024-06-13 07:00:00,30,12.72,33.78
2024-06-13 07:00:00,40,10.28,33.86
2024-06-13 07:00:00,50,9.20,33.89
2024-06-13 07:00:00,65,8.46,33.90
2024-06-14 01:00:00,5,13.44,33.57
2024-06-14 01:00:00,10,12.90,33.67
2024-06-14 01:00:00,15,12.03,33.71
2024-06-14 01:00:00,20,11.34,33.72
2024-06-14 01:00:00,30,10.00,33.74
2024-06-14 01:00:00,40,9.06,33.78
2024-06-14 01:00:00,50,8.73,33.79
2024-06-14 01:00:00,65,7.53,33.79
2024-06-14 05:00:00,5,13.26,33.68
2024-06-14 05:00:00,10,12.81,33.72
2024-06-14 05:00:00,15,12.31,33.74
2024-06-14 05:00:00,20,11.23,33.76
2024-06-14 05:00:00,30,10.04,33.80
2024-06-14 05:00:00,40,9.60,33.79
2024-06-14 05:00:00,50,8.70,33.83
2024-06-14 05:00:00,65,7.63,33.84
2024-06-16 00:00:00,5,14.20,33.76
2024-06-16 00:00:00,10,13.76,33.66
2024-06-16 00:00:00,15,13.28,33.97
2024-06-16 00:00:00,20,12.23,33.70
2024-06-16 00:00:00,30,10.59,33.79
2024-06-16 00:00:00,40,9.79,33.81
2024-06-16 00:00:00,50,9.35,33.82
2024-06-16 00:00:00,65,7.55,33.85
2024-06-16 07:00:00,5,14.16,33.73
2024-06-16 07:00:00,10,13.40,33.72
2024-06-16 07:00:00,15,12.98,33.75
2024-06-16 07:00:00,20,12.34,33.82
2024-06-16 07:00:00,30,10.60,33.82
2024-06-16 07:00:00,40,9.86,33.85
2024-06-16 07:00:00,50,9.11,33.86
2024-06-16 07:00:00,65,7.95,33.88
2024-07-08 02:00:00,5,16.12,33.65
2024-07-08 02:00:00,10,15.70,33.64
2024-07-08 02:00:00,15,14.85,33.63
2024-07-08 02:00:00,20,13.92,33.62
2024-07-08 02:00:00,30,11.79,33.58
2024-07-08 02:00:00,40,9.13,33.92
2024-07-08 02:00:00,50,8.58,33.74
2024-07-08 02:00:00,65,7.06,33.92
2024-07-08 02:00:00,80,6.00,33.96
2024-07-08 02:00:00,100,5.23,33.99
2024-07-09 02:00:00,5,15.80,33.60
2024-07-09 02:00:00,10,15.36,33.59
2024-07-09 02:00:00,15,13.42,33.53
2024-07-09 02:00:00,20,11.52,33.69
2024-07-09 02:00:00,30,10.30,33.80
2024-07-09 02:00:00,40,8.57,33.88
2024-07-09 02:00:00,50,8.30,33.88
2024-07-09 02:00:00,65,7.66,33.89
2024-07-09 02:00:00,80,6.82,33.88
2024-07-09 02:00:00,100,5.16,33.94
2024-07-09 07:00:00,5,15.26,33.56
2024-07-09 07:00:00,10,14.06,33.64
2024-07-09 07:00:00,15,12.70,33.67
2024-07-09 07:00:00,20,11.55,33.66
2024-07-09 07:00:00,30,10.41,33.76
2024-07-09 07:00:00,40,9.08,33.82
2024-07-09 07:00:00,50,8.26,33.83
2024-07-09 07:00:00,65,7.65,33.85
2024-07-09 07:00:00,80,7.10,33.88
2024-07-09 07:00:00,100,5.58,33.88
2024-07-10 03:00:00,5,15.74,33.65
2024-07-10 03:00:00,10,14.74,33.70
2024-07-10 03:00:00,15,13.73,33.76
2024-07-10 03:00:00,20,12.98,33.76
2024-07-10 03:00:00,30,10.00,34.04
2024-07-10 03:00:00,40,8.74,34.18
2024-07-10 03:00:00,50,7.86,34.17
2024-07-10 03:00:00,65,6.94,33.99
2024-07-10 03:00:00,80,6.19,34.01
2024-07-10 03:00:00,100,5.65,34.03
2024-07-10 06:00:00,5,15.78,33.58
2024-07-10 06:00:00,10,13.94,33.69
2024-07-10 06:00:00,15,13.38,33.68
2024-07-10 06:00:00,20,11.50,33.75
2024-07-10 06:00:00,30,9.51,33.87
2024-07-10 06:00:00,40,8.45,33.87
2024-07-10 06:00:00,50,7.78,33.90
2024-07-10 06:00:00,65,6.91,33.90
2024-07-10 06:00:00,80,6.25,33.92
2024-07-10 06:00:00,100,5.61,33.94
2024-07-13 03:00:00,5,16.54,33.60
2024-07-13 03:00:00,10,15.02,33.88
2024-07-13 03:00:00,15,13.87,33.83
2024-07-13 03:00:00,20,11.92,34.06
2024-07-13 03:00:00,30,9.90,34.27
2024-07-13 03:00:00,40,9.00,33.90
2024-07-13 03:00:00,50,8.98,33.90
2024-07-13 03:00:00,65,7.80,33.92
2024-07-13 03:00:00,80,6.72,33.88
2024-07-13 03:00:00,100,5.55,33.92
2024-07-13 07:00:00,5,16.65,33.63
2024-07-13 07:00:00,10,15.78,33.75
2024-07-13 07:00:00,15,14.23,33.91
2024-07-13 07:00:00,20,12.65,33.82
2024-07-13 07:00:00,30,10.04,33.99
2024-07-13 07:00:00,40,9.13,33.91
2024-07-13 07:00:00,50,8.90,33.94
2024-07-13 07:00:00,65,7.75,33.97
2024-07-13 07:00:00,80,6.90,33.97
2024-07-13 07:00:00,100,5.65,33.95
2024-07-16 02:00:00,5,19.41,33.81
2024-07-16 02:00:00,10,18.46,33.88
2024-07-16 02:00:00,15,17.92,33.94
2024-07-16 02:00:00,20,17.68,34.00
2024-07-16 02:00:00,30,13.81,33.59
2024-07-16 02:00:00,40,11.61,33.98
2024-07-16 02:00:00,50,10.57,33.96
2024-07-16 02:00:00,65,8.82,34.01
2024-07-16 02:00:00,80,8.52,34.03
2024-07-16 07:00:00,5,18.79,33.82
2024-07-16 07:00:00,10,17.95,33.87
2024-07-16 07:00:00,15,17.42,33.82
2024-07-16 07:00:00,20,17.12,34.01
2024-07-16 07:00:00,30,13.54,34.10
2024-07-16 07:00:00,40,11.13,33.97
2024-07-16 07:00:00,50,10.40,34.03
2024-07-16 07:00:00,65,8.59,34.03
2024-07-16 07:00:00,80,8.27,34.03
2024-07-18 03:00:00,5,18.42,33.85
2024-07-18 03:00:00,10,18.36,33.84
2024-07-18 03:00:00,15,17.49,33.81
2024-07-18 03:00:00,20,16.67,33.48
2024-07-18 03:00:00,30,13.90,33.87
2024-07-18 03:00:00,40,11.31,33.92
2024-07-18 03:00:00,50,9.07,34.04
2024-07-18 03:00:00,65,7.22,34.11
2024-07-18 03:00:00,80,6.74,34.12
2024-07-18 03:00:00,100,5.98,34.12
2024-07-24 02:00:00,5,19.64,33.84
2024-07-24 02:00:00,10,19.74,33.92
2024-07-24 02:00:00,15,19.32,33.91
2024-07-24 02:00:00,20,18.98,33.94
2024-07-24 02:00:00,30,17.24,34.13
2024-07-24 02:00:00,40,13.91,33.97
2024-07-24 02:00:00,50,10.69,34.11
2024-07-24 02:00:00,65,9.66,34.13
2024-07-24 02:00:00,80,8.05,34.12
2024-07-24 03:00:00,100,7.33,34.08
2024-07-24 04:00:00,100,7.33,34.07
2024-07-24 05:00:00,5,19.85,33.91
2024-07-24 05:00:00,10,19.47,33.92
2024-07-24 05:00:00,15,18.86,33.94
2024-07-24 05:00:00,20,17.90,33.91
2024-07-24 05:00:00,30,17.03,33.96
2024-07-24 05:00:00,40,14.07,33.95
2024-07-24 05:00:00,50,10.85,34.05
2024-07-24 05:00:00,65,9.59,34.08
2024-07-24 05:00:00,80,7.86,34.07
2024-07-24 05:00:00,100,7.32,34.07
2024-07-27 02:00:00,5,20.98,33.91
2024-07-27 02:00:00,10,20.98,33.92
2024-07-27 02:00:00,15,20.98,33.92
2024-07-27 02:00:00,20,20.98,33.92
2024-07-27 02:00:00,30,17.10,33.99
2024-07-27 02:00:00,40,13.25,34.10
2024-07-27 02:00:00,50,11.60,34.15
2024-07-27 02:00:00,65,10.53,34.12
2024-07-27 02:00:00,80,9.64,34.13
2024-07-27 02:00:00,100,8.32,34.09
2024-07-27 07:00:00,5,21.13,33.63
2024-07-27 07:00:00,10,21.14,33.62
2024-07-27 07:00:00,15,21.13,33.62
2024-07-27 07:00:00,20,21.08,33.70
2024-07-27 07:00:00,30,18.81,34.04
2024-07-27 07:00:00,40,13.60,34.10
2024-07-27 07:00:00,50,12.14,34.13
2024-07-27 07:00:00,65,10.64,34.14
2024-07-27 07:00:00,80,9.68,34.14
2024-07-27 07:00:00,100,8.27,34.10
2024-07-29 02:00:00,5,21.52,33.54
2024-07-29 02:00:00,10,21.40,33.61
2024-07-29 02:00:00,15,21.26,33.69
2024-07-29 02:00:00,20,20.97,33.82
2024-07-29 02:00:00,30,17.37,34.20
2024-07-29 02:00:00,40,14.34,34.14
2024-07-29 02:00:00,50,11.14,34.19
2024-07-29 02:00:00,65,10.03,34.17
2024-07-29 02:00:00,80,9.64,34.17
2024-07-29 02:00:00,100,9.07,34.16
2024-07-29 05:00:00,5,21.67,33.44
2024-07-29 05:00:00,10,21.61,33.50
2024-07-29 05:00:00,15,21.39,33.69
2024-07-29 05:00:00,20,20.93,33.78
2024-07-29 05:00:00,30,16.98,34.15
2024-07-29 05:00:00,40,14.82,34.19
2024-07-29 05:00:00,50,11.92,34.17
2024-07-29 05:00:00,65,10.06,34.17
2024-07-29 05:00:00,80,9.49,34.17
2024-07-29 05:00:00,100,9.05,34.17
2024-08-09 03:00:00,5,21.96,33.84
2024-08-09 03:00:00,10,21.42,33.84
2024-08-09 03:00:00,15,20.94,33.77
2024-08-09 03:00:00,20,20.47,33.77
2024-08-09 03:00:00,30,17.64,33.99
2024-08-09 03:00:00,40,14.82,34.44
2024-08-09 03:00:00,50,12.59,34.51
2024-08-09 03:00:00,65,10.87,34.08
2024-08-09 03:00:00,80,9.76,34.23
2024-08-09 03:00:00,100,8.36,34.18
2024-08-09 07:00:00,5,21.47,33.75
2024-08-09 07:00:00,10,21.27,33.76
2024-08-09 07:00:00,15,20.81,33.71
2024-08-09 07:00:00,20,20.07,33.84
2024-08-09 07:00:00,30,16.94,34.07
2024-08-09 07:00:00,40,14.04,34.07
2024-08-09 07:00:00,50,12.00,34.06
2024-08-09 07:00:00,65,10.98,34.08
2024-08-09 07:00:00,80,10.10,34.21
2024-08-09 07:00:00,100,8.38,34.15
2024-08-21 03:00:00,5,20.23,33.72
2024-08-21 03:00:00,10,20.26,33.70
2024-08-21 03:00:00,15,20.20,33.68
2024-08-21 03:00:00,20,18.44,33.77
2024-08-21 03:00:00,30,15.39,33.87
2024-08-21 03:00:00,40,13.02,34.23
2024-08-21 03:00:00,50,11.85,34.01
2024-08-21 03:00:00,65,10.09,34.06
2024-08-21 03:00:00,80,8.62,34.06
2024-08-21 03:00:00,100,7.05,34.04
2024-08-21 07:00:00,5,20.31,33.70
2024-08-21 07:00:00,10,20.27,33.70
2024-08-21 07:00:00,15,19.90,33.72
2024-08-21 07:00:00,20,18.84,33.82
2024-08-21 07:00:00,30,15.26,33.96
2024-08-21 07:00:00,40,13.07,33.99
2024-08-21 07:00:00,50,11.81,34.03
2024-08-21 07:00:00,65,10.13,34.05
2024-08-21 07:00:00,80,8.93,34.07
2024-08-21 07:00:00,100,6.87,34.10
2024-08-26 03:00:00,5,20.34,34.08
2024-08-26 03:00:00,10,20.28,34.08
2024-08-26 03:00:00,15,20.30,34.08
2024-08-26 03:00:00,20,17.50,34.20
2024-08-26 03:00:00,30,13.77,34.45
2024-08-26 03:00:00,40,12.28,34.34
2024-08-26 03:00:00,50,11.24,34.36
2024-08-26 03:00:00,65,9.91,34.43
2024-08-26 03:00:00,80,8.83,34.42
2024-08-26 03:00:00,100,7.24,34.42
2024-08-26 08:00:00,5,21.17,33.95
2024-08-26 08:00:00,10,20.82,33.96
2024-08-26 08:00:00,15,20.48,33.95
2024-08-26 08:00:00,20,20.28,33.90
2024-08-26 08:00:00,30,14.22,34.21
2024-08-26 08:00:00,40,12.83,34.29
2024-08-26 08:00:00,50,11.21,34.29
2024-08-26 08:00:00,65,9.97,34.29
2024-08-26 08:00:00,80,9.02,34.26
2024-08-26 08:00:00,100,6.95,34.27
2024-08-27 03:00:00,5,21.60,34.33
2024-08-27 03:00:00,10,21.34,34.35
2024-08-27 03:00:00,15,21.10,34.42
2024-08-27 03:00:00,20,20.96,34.39
2024-08-27 03:00:00,30,19.94,34.23
2024-08-27 03:00:00,40,14.74,34.64
2024-08-27 03:00:00,50,12.86,34.71
2024-08-27 03:00:00,65,10.56,34.72
2024-08-27 03:00:00,80,9.00,34.72
2024-08-27 03:00:00,100,7.20,34.70
2024-08-27 08:00:00,5,21.88,33.84
2024-08-27 08:00:00,10,21.43,34.18
2024-08-27 08:00:00,15,20.86,34.23
2024-08-27 08:00:00,20,20.74,34.21
2024-08-27 08:00:00,30,16.32,34.48
2024-08-27 08:00:00,40,13.27,34.54
2024-08-27 08:00:00,50,11.58,34.59
2024-08-27 08:00:00,65,9.70,34.54
2024-08-27 08:00:00,80,8.58,34.53
2024-08-27 08:00:00,100,7.09,34.54
2024-08-28 03:00:00,5,22.18,34.14
2024-08-28 03:00:00,10,22.08,34.24
2024-08-28 03:00:00,15,21.51,34.34
2024-08-28 03:00:00,20,20.83,34.38
2024-08-28 03:00:00,30,17.90,34.51
2024-08-28 03:00:00,40,14.38,34.31
2024-08-28 03:00:00,50,12.40,34.54
2024-08-28 03:00:00,65,10.42,34.54
2024-08-28 03:00:00,80,8.79,34.53
2024-08-28 03:00:00,100,7.23,34.60
2024-08-28 08:00:00,5,22.07,33.79
2024-08-28 08:00:00,10,21.87,34.09
2024-08-28 08:00:00,15,21.49,34.11
2024-08-28 08:00:00,20,21.01,34.11
2024-08-28 08:00:00,30,17.55,34.43
2024-08-28 08:00:00,40,14.01,34.43
2024-08-28 08:00:00,50,12.08,34.47
2024-08-28 08:00:00,65,10.18,34.42
2024-08-28 08:00:00,80,8.80,34.40
2024-08-28 08:00:00,100,7.28,34.41
2024-08-29 03:00:00,5,22.33,33.78
2024-08-29 03:00:00,10,22.29,33.79
2024-08-29 03:00:00,15,21.78,33.74
2024-08-29 03:00:00,20,21.12,33.87
2024-08-29 03:00:00,30,19.08,34.04
2024-08-29 03:00:00,40,16.83,33.94
2024-08-29 03:00:00,50,12.98,33.87
2024-08-29 03:00:00,65,10.31,34.22
2024-08-29 03:00:00,80,9.16,34.23
2024-08-29 03:00:00,100,7.42,34.24
2024-08-29 08:00:00,100,7.50,34.21
2024-08-29 09:00:00,5,22.58,33.80
2024-08-29 09:00:00,10,22.31,33.81
2024-08-29 09:00:00,15,22.01,33.85
2024-08-29 09:00:00,20,21.26,33.90
2024-08-29 09:00:00,30,19.26,34.04
2024-08-29 09:00:00,40,16.55,34.18
2024-08-29 09:00:00,50,12.90,34.22
2024-08-29 09:00:00,65,10.59,34.21
2024-08-29 09:00:00,80,9.05,34.21
2024-08-29 09:00:00,100,7.59,34.22
2024-08-30 08:00:00,80,9.58,34.31
2024-08-30 08:00:00,100,7.78,34.32
2024-08-30 09:00:00,5,22.62,33.82
2024-08-30 09:00:00,10,21.63,33.89
2024-08-30 09:00:00,15,20.89,33.98
2024-08-30 09:00:00,20,20.72,34.01
2024-08-30 09:00:00,30,20.10,34.03
2024-08-30 09:00:00,40,16.00,34.24
2024-08-30 09:00:00,50,13.37,34.30
2024-08-30 09:00:00,65,10.85,34.31
2024-08-30 09:00:00,80,9.66,34.30
2024-08-31 03:00:00,5,21.53,34.08
2024-08-31 03:00:00,10,20.71,34.15
2024-08-31 03:00:00,15,20.46,34.17
2024-08-31 03:00:00,20,20.39,34.18
2024-08-31 03:00:00,30,20.36,34.22
2024-08-31 03:00:00,40,18.02,34.37
2024-08-31 03:00:00,50,14.02,34.55
2024-08-31 03:00:00,65,11.01,34.54
2024-08-31 03:00:00,80,9.73,34.72
2024-08-31 03:00:00,100,7.95,34.57
2024-08-31 06:00:00,5,22.17,33.81
2024-08-31 06:00:00,10,21.07,34.09
2024-08-31 06:00:00,15,20.58,34.10
2024-08-31 06:00:00,20,20.45,34.11
2024-08-31 06:00:00,30,19.97,34.15
2024-08-31 06:00:00,40,17.00,34.34
2024-08-31 06:00:00,50,13.87,34.46
2024-08-31 06:00:00,65,11.14,34.44
2024-08-31 06:00:00,80,9.67,34.46
2024-08-31 06:00:00,100,8.10,34.45
2024-09-03 03:00:00,5,21.99,33.87
2024-09-03 03:00:00,10,21.99,33.88
2024-09-03 03:00:00,15,21.99,33.87
2024-09-03 03:00:00,20,21.99,33.88
2024-09-03 03:00:00,30,18.11,34.48
2024-09-03 03:00:00,40,15.21,34.37
2024-09-03 03:00:00,50,12.85,34.33
2024-09-03 03:00:00,65,11.16,34.37
2024-09-03 03:00:00,80,9.83,34.35
2024-09-03 03:00:00,100,8.85,34.38
2024-09-03 09:00:00,5,21.97,33.91
2024-09-03 09:00:00,10,21.94,33.91
2024-09-03 09:00:00,15,21.93,33.91
2024-09-03 09:00:00,20,21.90,33.91
2024-09-03 09:00:00,30,17.07,34.32
2024-09-03 09:00:00,40,14.23,34.26
2024-09-03 09:00:00,50,12.62,34.28
2024-09-03 09:00:00,65,10.92,34.31
2024-09-03 09:00:00,80,9.32,34.32
2024-09-03 09:00:00,100,8.49,34.34
2024-09-04 03:00:00,5,22.21,34.04
2024-09-04 03:00:00,10,22.20,34.04
2024-09-04 03:00:00,15,22.20,34.04
2024-09-04 03:00:00,20,22.02,33.98
2024-09-04 03:00:00,30,17.81,34.28
2024-09-04 03:00:00,40,13.86,34.36
2024-09-04 03:00:00,50,12.14,34.43
2024-09-04 03:00:00,65,10.74,34.43
2024-09-04 03:00:00,80,9.33,34.44
2024-09-04 03:00:00,100,7.85,34.44
2024-09-04 09:00:00,5,22.09,34.02
2024-09-04 09:00:00,10,22.09,34.02
2024-09-04 09:00:00,15,22.06,34.00
2024-09-04 09:00:00,20,21.56,33.89
2024-09-04 09:00:00,30,17.30,34.29
2024-09-04 09:00:00,40,13.37,34.29
2024-09-04 09:00:00,50,11.75,34.35
2024-09-04 09:00:00,65,10.40,34.38
2024-09-04 09:00:00,80,9.34,34.36
2024-09-04 09:00:00,100,7.92,34.37
2024-09-08 03:00:00,5,21.51,33.86
2024-09-08 03:00:00,10,21.51,33.86
2024-09-08 03:00:00,15,21.50,33.87
2024-09-08 03:00:00,20,21.51,33.87
2024-09-08 03:00:00,30,21.46,33.89
2024-09-08 03:00:00,40,17.17,34.06
2024-09-08 03:00:00,50,13.98,34.15
2024-09-08 03:00:00,65,10.86,34.18
2024-09-08 03:00:00,80,9.41,34.16
2024-09-08 03:00:00,100,8.19,34.16
2024-09-08 09:00:00,5,21.44,34.10
2024-09-08 09:00:00,10,21.44,34.09
2024-09-08 09:00:00,15,21.44,34.09
2024-09-08 09:00:00,20,21.44,34.09
2024-09-08 09:00:00,30,21.38,34.09
2024-09-08 09:00:00,40,17.42,34.26
2024-09-08 09:00:00,50,13.22,34.32
2024-09-08 09:00:00,65,11.38,34.35
2024-09-08 09:00:00,80,9.76,34.35
2024-09-08 09:00:00,100,8.16,34.31
2024-09-12 03:00:00,5,21.02,34.00
2024-09-12 03:00:00,10,21.02,33.99
2024-09-12 03:00:00,15,21.03,33.99
2024-09-12 03:00:00,20,21.02,33.98
2024-09-12 03:00:00,30,19.27,34.11
2024-09-12 03:00:00,40,14.85,34.45
2024-09-12 03:00:00,50,13.60,34.46
2024-09-12 03:00:00,65,11.93,34.46
2024-09-12 03:00:00,80,10.18,34.38
2024-09-12 03:00:00,100,9.68,34.34
2024-09-12 09:00:00,5,21.29,34.16
2024-09-12 09:00:00,10,21.26,34.15
2024-09-12 09:00:00,15,21.20,34.14
2024-09-12 09:00:00,20,21.09,34.12
2024-09-12 09:00:00,30,19.23,34.22
2024-09-12 09:00:00,40,16.78,34.49
2024-09-12 09:00:00,50,14.03,34.58
2024-09-12 09:00:00,65,11.84,34.57
2024-09-12 09:00:00,80,10.15,34.50
2024-09-12 09:00:00,100,9.67,34.47
2024-09-14 03:00:00,5,20.59,33.88
2024-09-14 03:00:00,10,20.58,33.88
2024-09-14 03:00:00,15,20.58,33.88
2024-09-14 03:00:00,20,20.58,33.88
2024-09-14 03:00:00,30,20.58,33.89
2024-09-14 03:00:00,40,16.20,34.39
2024-09-14 03:00:00,50,13.67,34.30
2024-09-14 03:00:00,65,11.64,34.28
2024-09-14 03:00:00,80,9.81,34.20
2024-09-14 03:00:00,100,9.39,34.19
2024-09-14 08:00:00,5,20.90,34.10
2024-09-14 08:00:00,10,20.77,34.09
2024-09-14 08:00:00,15,20.69,34.09
2024-09-14 08:00:00,20,20.66,34.09
2024-09-14 08:00:00,30,20.62,34.07
2024-09-14 08:00:00,40,15.28,34.48
2024-09-14 08:00:00,50,13.32,34.42
2024-09-14 08:00:00,65,11.12,34.38
2024-09-14 08:00:00,80,10.04,34.34
2024-09-14 08:00:00,100,9.47,34.33
2024-09-15 03:00:00,5,20.69,34.32
2024-09-15 03:00:00,10,20.69,34.32
2024-09-15 03:00:00,15,20.67,34.31
2024-09-15 03:00:00,20,20.64,34.31
2024-09-15 03:00:00,30,20.58,34.30
2024-09-15 03:00:00,40,16.57,34.57
2024-09-15 03:00:00,50,14.26,34.67
2024-09-15 03:00:00,65,11.34,34.59
2024-09-15 03:00:00,80,10.34,34.63
2024-09-15 03:00:00,100,9.29,34.61
2024-09-15 08:00:00,5,20.62,34.45
2024-09-15 08:00:00,10,20.62,34.45
2024-09-15 08:00:00,15,20.62,34.44
2024-09-15 08:00:00,20,20.62,34.43
2024-09-15 08:00:00,30,18.04,34.77
2024-09-15 08:00:00,40,15.10,34.85
2024-09-15 08:00:00,50,13.39,34.78
2024-09-15 08:00:00,65,10.82,34.69
2024-09-15 08:00:00,80,9.85,34.68
2024-09-15 08:00:00,100,8.44,34.65
2024-09-16 03:00:00,5,20.50,34.44
2024-09-16 03:00:00,10,20.52,34.35
2024-09-16 03:00:00,15,20.45,34.33
2024-09-16 03:00:00,20,20.30,34.34
2024-09-16 03:00:00,30,18.53,34.35
2024-09-16 03:00:00,40,16.35,34.48
2024-09-16 03:00:00,50,13.90,35.14
2024-09-16 03:00:00,65,11.75,34.56
2024-09-16 03:00:00,80,10.46,34.56
2024-09-16 03:00:00,100,8.83,34.51
2024-09-16 08:00:00,5,21.89,34.37
2024-09-16 08:00:00,10,21.39,34.38
2024-09-16 08:00:00,15,20.56,34.35
2024-09-16 08:00:00,20,20.45,34.35
2024-09-16 08:00:00,30,19.85,34.38
2024-09-16 08:00:00,40,14.49,34.69
2024-09-16 08:00:00,50,12.69,34.62
2024-09-16 08:00:00,65,11.03,34.56
2024-09-16 08:00:00,80,9.81,34.55
2024-09-16 08:00:00,100,8.10,34.49
2024-10-04 02:00:00,5,19.95,33.58
2024-10-04 02:00:00,10,19.96,33.58
2024-10-04 02:00:00,15,19.96,33.59
2024-10-04 02:00:00,20,19.95,33.60
2024-10-04 02:00:00,30,16.90,33.85
2024-10-04 02:00:00,40,14.56,34.06
2024-10-04 02:00:00,50,12.10,34.26
2024-10-04 02:00:00,65,10.38,33.81
2024-10-04 02:00:00,80,9.94,33.80
2024-10-04 03:00:00,5,19.96,34.22
2024-10-04 03:00:00,10,20.00,34.17
2024-10-04 03:00:00,15,20.00,34.16
2024-10-04 03:00:00,20,20.00,34.16
2024-10-04 03:00:00,30,18.51,34.29
2024-10-04 03:00:00,40,14.61,34.43
2024-10-04 03:00:00,50,11.82,34.41
2024-10-04 03:00:00,65,10.34,34.37
2024-10-04 03:00:00,80,9.91,34.38
2024-10-04 06:00:00,5,19.86,33.52
2024-10-04 06:00:00,10,19.87,33.53
2024-10-04 06:00:00,15,19.86,33.54
2024-10-04 06:00:00,20,19.86,33.53
2024-10-04 06:00:00,30,18.58,33.64
2024-10-04 06:00:00,40,14.49,33.71
2024-10-04 06:00:00,50,12.32,33.72
2024-10-04 06:00:00,65,10.83,33.72
2024-10-04 06:00:00,80,9.94,33.74
2024-10-06 02:00:00,5,19.99,33.61
2024-10-06 02:00:00,10,20.00,33.60
2024-10-06 02:00:00,15,20.01,33.64
2024-10-06 02:00:00,20,20.00,33.65
2024-10-06 02:00:00,30,19.79,33.64
2024-10-06 02:00:00,40,15.08,34.14
2024-10-06 02:00:00,50,12.88,33.97
