N,itm,Date,u,v
91,91,2025-10-25 12:30:00,0.04,0.16
92,92,2025-10-25 13:30:00,0.35,0.02
93,93,2025-10-25 14:30:00,0.66,-0.14
94,94,2025-10-25 15:30:00,0.95,-0.27
95,95,2025-10-25 16:30:00,1.18,-0.34
96,96,2025-10-25 17:30:00,1.3,-0.4
97,97,2025-10-25 18:30:00,1.33,-0.39
98,98,2025-10-25 19:30:00,1.32,-0.37
99,99,2025-10-25 20:30:00,1.26,-0.34
100,100,2025-10-25 21:30:00,1.17,-0.31
101,101,2025-10-25 22:30:00,1.06,-0.29
102,102,2025-10-25 23:30:00,0.94,-0.27
103,103,2025-10-26 00:30:00,0.82,-0.24
104,104,2025-10-26 01:30:00,0.69,-0.21
105,105,2025-10-26 02:30:00,0.55,-0.18
106,106,2025-10-26 03:30:00,0.41,-0.18
107,107,2025-10-26 04:30:00,0.24,-0.16
108,108,2025-10-26 05:30:00,0.04,-0.09
109,109,2025-10-26 06:30:00,-0.16,0.03
110,110,2025-10-26 07:30:00,-0.32,0.16
111,111,2025-10-26 08:30:00,-0.45,0.25
112,112,2025-10-26 09:30:00,-0.55,0.31
113,113,2025-10-26 10:30:00,-0.56,0.32
114,114,2025-10-26 11:30:00,-0.45,0.28
115,115,2025-10-26 12:30:00,-0.24,0.23
116,116,2025-10-26 13:30:00,0.05,0.16
117,117,2025-10-26 14:30:00,0.39,0.02
118,118,2025-10-26 15:30:00,0.72,-0.15
119,119,2025-10-26 16:30:00,1.01,-0.29
120,120,2025-10-26 17:30:00,1.19,-0.36
121,121,2025-10-26 18:30:00,1.31,-0.4
122,122,2025-10-26 19:30:00,1.36,-0.4
123,123,2025-10-26 20:30:00,1.36,-0.38
124,124,2025-10-26 21:30:00,1.32,-0.36
125,125,2025-10-26 22:30:00,1.24,-0.34
126,126,2025-10-26 23:30:00,1.14,-0.32
127,127,2025-10-27 00:30:00,1.02,-0.3
128,128,2025-10-27 01:30:00,0.88,-0.27
129,129,2025-10-27 02:30:00,0.72,-0.22
130,130,2025-10-27 03:30:00,0.55,-0.17
131,131,2025-10-27 04:30:00,0.38,-0.12
132,132,2025-10-27 05:30:00,0.23,-0.1
133,133,2025-10-27 06:30:00,0.05,-0.06
134,134,2025-10-27 07:30:00,-0.13,0.02
135,135,2025-10-27 08:30:00,-0.26,0.12
136,136,2025-10-27 09:30:00,-0.33,0.18
137,137,2025-10-27 10:30:00,-0.36,0.2
138,138,2025-10-27 11:30:00,-0.29,0.19
139,139,2025-10-27 12:30:00,-0.13,0.14
140,140,2025-10-27 13:30:00,0.11,0.06
141,141,2025-10-27 14:30:00,0.4,-0.06
142,142,2025-10-27 15:30:00,0.73,-0.2
143,143,2025-10-27 16:30:00,1.06,-0.3
144,144,2025-10-27 17:30:00,1.29,-0.39
145,145,2025-10-27 18:30:00,1.43,-0.42
146,146,2025-10-27 19:30:00,1.49,-0.41
147,147,2025-10-27 20:30:00,1.51,-0.4
148,148,2025-10-27 21:30:00,1.5,-0.39
149,149,2025-10-27 22:30:00,1.45,-0.37
150,150,2025-10-27 23:30:00,1.38,-0.35
151,151,2025-10-28 00:30:00,1.29,-0.34
152,152,2025-10-28 01:30:00,1.19,-0.32
153,153,2025-10-28 02:30:00,1.06,-0.3
154,154,2025-10-28 03:30:00,0.91,-0.27
155,155,2025-10-28 04:30:00,0.72,-0.24
156,156,2025-10-28 05:30:00,0.52,-0.2
157,157,2025-10-28 06:30:00,0.35,-0.18
158,158,2025-10-28 07:30:00,0.17,-0.17
159,159,2025-10-28 08:30:00,-0.01,-0.1
160,160,2025-10-28 09:30:00,-0.12,-0.0
161,161,2025-10-28 10:30:00,-0.12,0.02
162,162,2025-10-28 11:30:00,-0.06,-0.03
163,163,2025-10-28 12:30:00,0.03,-0.05
164,164,2025-10-28 13:30:00,0.2,-0.1
165,165,2025-10-28 14:30:00,0.44,-0.18
166,166,2025-10-28 15:30:00,0.69,-0.26
167,167,2025-10-28 16:30:00,0.93,-0.32
168,168,2025-10-28 17:30:00,1.15,-0.38
169,169,2025-10-28 18:30:00,1.3,-0.41
170,170,2025-10-28 19:30:00,1.37,-0.42
171,171,2025-10-28 20:30:00,1.39,-0.41
172,172,2025-10-28 21:30:00,1.38,-0.4
173,173,2025-10-28 22:30:00,1.35,-0.38
174,174,2025-10-28 23:30:00,1.29,-0.36
175,175,2025-10-29 00:30:00,1.21,-0.35
176,176,2025-10-29 01:30:00,1.11,-0.33
177,177,2025-10-29 02:30:00,0.99,-0.31
178,178,2025-10-29 03:30:00,0.84,-0.28
179,179,2025-10-29 04:30:00,0.68,-0.25
180,180,2025-10-29 05:30:00,0.51,-0.21
181,181,2025-10-29 06:30:00,0.33,-0.16
182,182,2025-10-29 07:30:00,0.16,-0.11
183,183,2025-10-29 08:30:00,-0.02,-0.04
184,184,2025-10-29 09:30:00,-0.16,0.05
185,185,2025-10-29 10:30:00,-0.24,0.13
186,186,2025-10-29 11:30:00,-0.28,0.14
187,187,2025-10-29 12:30:00,-0.27,0.16
188,188,2025-10-29 13:30:00,-0.19,0.16
189,189,2025-10-29 14:30:00,-0.04,0.12
190,190,2025-10-29 15:30:00,0.17,0.04
191,191,2025-10-29 16:30:00,0.41,-0.07
192,192,2025-10-29 17:30:00,0.67,-0.17
193,193,2025-10-29 18:30:00,0.92,-0.27
194,194,2025-10-29 19:30:00,1.12,-0.35
195,195,2025-10-29 20:30:00,1.23,-0.38
196,196,2025-10-29 21:30:00,1.27,-0.37
197,197,2025-10-29 22:30:00,1.26,-0.35
198,198,2025-10-29 23:30:00,1.22,-0.33
