N,itm,Date,u,v
1,1,2024-09-30 22:30:00,1.13,-0.32
2,2,2024-09-30 23:30:00,1.39,-0.4
3,3,2024-10-01 00:30:00,1.62,-0.45
4,4,2024-10-01 01:30:00,1.7,-0.48
5,5,2024-10-01 02:30:00,1.62,-0.44
6,6,2024-10-01 03:30:00,1.53,-0.4
7,7,2024-10-01 04:30:00,1.41,-0.34
8,8,2024-10-01 05:30:00,1.27,-0.31
9,9,2024-10-01 06:30:00,1.1,-0.28
10,10,2024-10-01 07:30:00,0.94,-0.25
11,11,2024-10-01 08:30:00,0.91,-0.27
12,12,2024-10-01 09:30:00,0.98,-0.31
13,13,2024-10-01 10:30:00,1.09,-0.36
14,14,2024-10-01 11:30:00,1.2,-0.42
15,15,2024-10-01 12:30:00,1.31,-0.46
16,16,2024-10-01 13:30:00,1.35,-0.48
17,17,2024-10-01 14:30:00,1.37,-0.5
18,18,2024-10-01 15:30:00,1.22,-0.45
19,19,2024-10-01 16:30:00,1.01,-0.4
20,20,2024-10-01 17:30:00,0.81,-0.35
21,21,2024-10-01 18:30:00,0.63,-0.3
22,22,2024-10-01 19:30:00,0.52,-0.26
23,23,2024-10-01 20:30:00,0.51,-0.23
24,24,2024-10-01 21:30:00,0.56,-0.24
25,25,2024-10-01 22:30:00,0.75,-0.27
26,26,2024-10-01 23:30:00,0.95,-0.3
27,27,2024-10-02 00:30:00,1.16,-0.36
28,28,2024-10-02 01:30:00,1.27,-0.43
29,29,2024-10-02 02:30:00,1.31,-0.48
30,30,2024-10-02 03:30:00,1.33,-0.53
31,31,2024-10-02 04:30:00,1.13,-0.51
32,32,2024-10-02 05:30:00,0.82,-0.43
33,33,2024-10-02 06:30:00,0.68,-0.4
34,34,2024-10-02 07:30:00,0.62,-0.37
35,35,2024-10-02 08:30:00,0.58,-0.34
36,36,2024-10-02 09:30:00,0.57,-0.31
37,37,2024-10-02 10:30:00,0.66,-0.32
38,38,2024-10-02 11:30:00,0.89,-0.35
39,39,2024-10-02 12:30:00,1.05,-0.38
40,40,2024-10-02 13:30:00,1.14,-0.41
41,41,2024-10-02 14:30:00,1.24,-0.44
42,42,2024-10-02 15:30:00,1.24,-0.45
43,43,2024-10-02 16:30:00,1.14,-0.43
44,44,2024-10-02 17:30:00,0.92,-0.37
45,45,2024-10-02 18:30:00,0.69,-0.32
46,46,2024-10-02 19:30:00,0.54,-0.29
47,47,2024-10-02 20:30:00,0.47,-0.27
48,48,2024-10-02 21:30:00,0.42,-0.26
49,49,2024-10-02 22:30:00,0.45,-0.27
50,50,2024-10-02 23:30:00,0.58,-0.31
51,51,2024-10-03 00:30:00,0.71,-0.33
52,52,2024-10-03 01:30:00,0.84,-0.35
53,53,2024-10-03 02:30:00,0.88,-0.35
54,54,2024-10-03 03:30:00,0.82,-0.34
55,55,2024-10-03 04:30:00,0.72,-0.32
56,56,2024-10-03 05:30:00,0.6,-0.29
57,57,2024-10-03 06:30:00,0.39,-0.22
58,58,2024-10-03 07:30:00,0.24,-0.15
59,59,2024-10-03 08:30:00,0.21,-0.12
